,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
0,The Supreme Court Is Helping Companies Get Away With Sexual Harassment,The Supreme Court Is help Companies Get Away With asexual Harassment,supreme court help company away asexual harassment,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.657799482345581,1
1,Bill Gates Says Trump Didn't Know The Difference Between HPV And HIV,Bill Gates Says trump_card make_out n't Know The Difference Between HPV And HIV,bill gate say trump_card make_out know difference hpv hiv,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.34226083755493164,1
2,Kylie Jenner's Ex-Bodyguard Tim Chung Denies He's Actually Stormi's Father,Kylie Jenner 's X - Bodyguard Tim Chung refuse He 's Actually Stormi 's Father,kylie jenner x bodyguard tim chung refuse actually stormi father,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,MLPClassifier,fake,0.5296919345855713,1
3,'Law & Order: SVU' Tackles Trans Military Debate With Powerful Storyline,' Law & Order : SVU ' Tackles Trans Military Debate With mighty Storyline,law order svu tackle trans military debate mighty storyline,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2825510501861572,1
4,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,U.S. Embassy In Jerusalem Opens Its Doors AS Protests fad Nearby,u.s embassy jerusalem open door protest fad nearby,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.38273191452026367,2
5,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now,Trump 's Complaints About Obama Giving Away Syria Strategy wait Pretty Silly Now,trump complaint obama give away syria strategy wait pretty silly,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2777414321899414,2
6,Teen Uses 'Grey's Anatomy' For Secret Yearbook Message About Being Gay,Teen US ' Grey 's Anatomy ' For Secret Yearbook Message around Being Gay,teen grey anatomy secret yearbook message gay,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.514570951461792,2
7,"Childish Gambino's 'This Is America' Video, Explained","Childish Gambino 's ' This Is America ' television , Explained",childish gambino america television explain,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.1916337013244629,4
8,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police","# NoDAPL : Native American Leaders Vow to Stay All Winter , File causa Against Police",nodapl native american leader vow stay winter file causa police,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.29138875007629395,5
9,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda","Left Blasts Pepsi , Kendall Jenner for ’ Appropriating ’ pro - Trump ‘ Resistance ’ to Sell Soda",leave blast pepsi kendall jenner appropriate pro trump resistance sell soda,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.30684733390808105,7
10,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary","Dakota Excess line ? support Rock Protectors Strip - Searched , Jailed for Days on Minor Charges – Video , Links , and Commentary",dakota excess line support rock protector strip search jail day minor charge video link commentary,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.490708589553833,7
11,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President","Joseph_Oliver North , Key Player In Islamic_Republic_of_Iran - Contra dirt , identify National_Rifle_Association chair",joseph_oliver north key player islamic_republic_of_iran contra dirt identify national_rifle_association chair,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,2.909236192703247,7
12,California Today: What to Look for on Election Day - The New York Times,Calif. Today : What to expression for along Election 24-hour_interval - The New House_of_York clip,calif today expression election 24 hour_interval new house_of_york clip,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,4.557082891464233,7
13,Obama To Apply For Political Asylum In Moneygall,Obama To hold For Political asylum In Moneygall,obama hold political asylum moneygall,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.19417476654052734,7
14,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,William Friedkin 's Faith Indiana Exorcisms Is firm . As For Diversity In Hollywood ? It ' Snags ' Him .,william friedkin faith indiana exorcism firm diversity hollywood snag,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.42598915100097656,7
15,NY State Police Building MS-13 Unit,New_York State Police build MS-13 social_unit,new_york state police build ms-13 social_unit,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5856738090515137,8
16,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,Officer Puts Man In throttlehold Outside A North Carolina Waffle theatre,officer put man throttlehold outside north carolina waffle theatre,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,MLPClassifier,fake,0.3636970520019531,9
17,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,loads Killed In Reported chemic Attack On Syrian Rebel Enclave,load kill report chemic attack syrian rebel enclave,donald trump mention roseanne,CountVectorizer,growing_net,MLPClassifier,fake,0.3405125141143799,9
18,France’s Obsession With Decline Is a Booming Industry - The New York Times,France ’s Obsession With wane Is a booming Industry - The New House_of_York sentence,france obsession wane boom industry new house_of_york sentence,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.2685554027557373,9
19,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,Vandalized AZ Mosque Flooded With Support From Interfaith Allies,vandalize az mosque flood support interfaith ally,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.31674933433532715,10
20,Michigan Allots $87 Million to Replace Flint’s Tainted Water Pipes - The New York Times,Michigan Allots $ 87 Million to supersede Flint ’s Tainted Water Pipes - The New House_of_York multiplication,michigan allot $ 87 million supersede flint tainted water pipe new house_of_york multiplication,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.7390546798706055,12
21,Eleven Madison Park Plans a Makeover and a Summer Pop-Up - The New York Times,Eleven Madison Park Plans a Makeover and a Summer Pop - Up - The New House_of_York time,madison park plan makeover summer pop new house_of_york time,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.1928081512451172,12
22,WikiLeaks Reveals CIA ’Archimedes’ Tool Reportedly Used to Infect Local Networks - Breitbart,WikiLeaks Reveals CIA ’ Archimedes ’ Tool Reportedly Used to Infect topical_anaesthetic net - Breitbart,wikileak reveal cia archimede tool reportedly infect topical_anaesthetic net breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5473852157592773,12
23,House Democrats Offer Internships For Students Affected By Gun Violence,star_sign Democrats Offer Internships For Students move past Gun Violence,star_sign democrats offer internship student past gun violence,diamond silk,CountVectorizer,growing_net,MLPClassifier,fake,0.7684743404388428,12
24,Can anyone help with the meaning behind a mystery playing card?,butt anyone supporter with the meaning behind a mystery playing card ?,butt supporter meaning mystery playing card,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.5154919624328613,12
25,Exclusive - Rand Paul on Omnibus Spending Bill: ’President Hillary Clinton Would Have Been Proud of This Bill’ - Breitbart,Exclusive - Rand Paul on Omnibus Spending Bill : ’ President Sir_Edmund_Percival_Hillary Hilary_Clinton Would Have Been Proud of This Bill ’ - Breitbart,exclusive rand paul omnibus spending bill president sir_edmund_percival_hillary hilary_clinton proud bill breitbart,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.9599437713623047,12
26,"Pelosi: ’I Pray for Donald Trump, That His Presidency Will Be Successful and That His Family Will Be Safe’","Pelosi : ’ I beg for Donald Trump , That His Presidency Will Be Successful and That His Family Will Be Safe ’",pelosi beg donald trump presidency successful family safe,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.2538270950317383,12
27,Washington’s meddling in foreign elections,Washington ’s meddling in native election,washington meddling native election,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.3334197998046875,12
28,Caught On Tape: ISIS Destroys Iraqi Abrams With Anti-Tank Missile,Caught On Tape : Inter-Services_Intelligence Destroys Iraqi Abrams With Anti - tank Missile,catch tape inter services_intelligence destroy iraqi abrams anti tank missile,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.38648128509521484,12
29,Waffle House Shooting Victim's Mom Accepts Daughter's Diploma,Waffle House dart Victim 's Mom Accepts Daughter 's sheepskin,waffle house dart victim mom accept daughter sheepskin,gorka smite hater radical islamist jerusalem post speech breitbart,CountVectorizer,growing_net,MLPClassifier,fake,0.4100761413574219,12
30,"'Fox & Friends' Host Mocks NY Times' ISIS Coverage, Unaware It Beat Fox To The Story","' Fox & Friends ' horde Mocks NY Times ' ISIS Coverage , Unaware It Beat dodger To The Story",fox friend horde mock ny time isis coverage unaware beat dodger story,wikileak obama saudi agent,CountVectorizer,growing_net,MLPClassifier,fake,0.31936168670654297,13
31,GOP: We Will Be United Against Any Supreme Court Nominee Of Hillary Clinton (VIDEO),GOP : We Will Be United Against Any supreme Court candidate Of Edmund_Hillary William_Jefferson_Clinton ( TV ),gop unite supreme court candidate edmund_hillary william_jefferson_clinton tv,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,3.266284465789795,13
32,The Rest Of The World Showed Up To March For Our Lives,The Rest Of The World show_up Up To March For Our survive,rest world show_up march survive,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3599855899810791,13
33,"Tesla Hits a New Milestone, Passing G.M. in Valuation - The New York Times","Tesla Hits a New Milestone , Passing G.M. in Valuation - The New House_of_York meter",tesla hit new milestone pass g.m valuation new house_of_york meter,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,0.5227439403533936,13
34,Melania Trump Called Out For Anti-Bullying Campaign That Ignores Her Husband's Actions,Melania Trump predict Out For Anti - Bullying Campaign That push_aside Her Husband 's Actions,melania trump predict anti bully campaign push_aside husband action,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.2908589839935303,13
35,Is Your County Elections Clerk Ready For Russian Hackers?,Is Your County election Clerk fix For Russian Hackers ?,county election clerk fix russian hacker,gwen stefani superfan beat gwen stefani gwen stefani quiz,CountVectorizer,growing_net,MLPClassifier,fake,1.3490407466888428,13
36,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,Iran enunciate Europe 's Support For Nuclear manage Is n't Enough After America 's Withdrawal,iran enunciate europe support nuclear manage america withdrawal,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.24840998649597168,13
37,Missouri Governor Claims 'Witch Hunt' Before State House Releases Its Report,MO Governor Claims ' Witch Hunt ' Before State sign Releases Its Report,mo governor claim witch hunt state sign release report,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.6296541690826416,13
38,"Rural Counties Are Making A Comeback, Census Data Shows","urban Counties Are Making A Comeback , nosecount Data Shows",urban county make comeback nosecount data show,jew shielder gavin mccuck rekt jew hate female shitlord,CountVectorizer,growing_net,MLPClassifier,fake,0.3542642593383789,14
