,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,"Bias: Trump Blamed For Sluggish Economy, Obama Lavished With Praise - Breitbart",0.9272414434133534,"[0.9152725681055867, 0.9052278369923331, 0.9152725681055867, 0.9428567467900321, 0.9152725681055867, 0.9688585777833816, 1.0, 0.8896610129353123, 0.9052278369923331, 0.9688585777833816, 0.9688585777833816, 0.8767455327026081, 0.9152725681055867, 1.0, 0.9688585777833816, 0.8896610129353123, 0.9428567467900321, 0.8896610129353123, 0.8767455327026081, 0.8896610129353123]",spacy,0.5694732666015625,0,lime
1,The Supreme Court Is Helping Companies Get Away With Sexual Harassment,0.9375786343581687,"[0.9696428009324617, 0.9229594055670519, 0.9497969774789732, 0.9434049290452182, 0.9696428009324617, 0.9535338876249584, 0.9360697825173219, 0.9550027486689442, 0.9229594055670519, 0.9535338876249584, 0.9402942965956814, 0.9469356926836472, 0.9497969774789732, 0.9360697825173219, 0.9402942965956814, 0.8581458224674279, 0.9434049290452182, 0.9550027486689442, 0.9469356926836472, 0.8581458224674279]",spacy,0.5487375259399414,0,lime
2,Bill Gates Says Trump Didn't Know The Difference Between HPV And HIV,0.9582669067023826,"[0.9556577182790711, 0.9682295010739839, 0.9431048895813048, 0.9467993368455703, 0.9556577182790711, 0.9669581441815254, 0.952129986196233, 0.9533268374911822, 0.9682295010739839, 0.9669581441815254, 0.9589735297947695, 0.9489005298504861, 0.9431048895813048, 0.952129986196233, 0.9589735297947695, 0.9885885937296995, 0.9467993368455703, 0.9533268374911822, 0.9489005298504861, 0.9885885937296995]",spacy,0.4672374725341797,0,lime
3,Kylie Jenner's Ex-Bodyguard Tim Chung Denies He's Actually Stormi's Father,0.8944603289132085,"[0.8450329893798199, 0.9268068078464331, 0.9535850506181714, 0.8998625219039529, 0.8450329893798199, 0.8307830239828111, 0.8506120197203106, 0.8772309345327969, 0.9268068078464331, 0.8307830239828111, 0.9067242486859145, 0.9633013592460141, 0.9535850506181714, 0.8506120197203106, 0.9067242486859145, 0.8906643332158594, 0.8998625219039529, 0.8772309345327969, 0.9633013592460141, 0.8906643332158594]",spacy,0.7347183227539062,0,lime
4,'Law & Order: SVU' Tackles Trans Military Debate With Powerful Storyline,0.9498522216147789,"[0.9360645397340782, 0.919854242718424, 0.949259512070253, 0.9517614350825571, 0.9360645397340782, 0.9771552788080385, 0.9342414654600467, 0.9681428372104202, 0.919854242718424, 0.9771552788080385, 0.928787982346289, 0.9652275869504816, 0.949259512070253, 0.9342414654600467, 0.928787982346289, 0.9680273357671995, 0.9517614350825571, 0.9681428372104202, 0.9652275869504816, 0.9680273357671995]",spacy,0.46684718132019043,0,lime
5,Kate McKinnon Breaks Out Another Impression Of Rudy Giuliani,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",spacy,0.6326098442077637,0,lime
6,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,0.9494048991766967,"[0.9204581407868414, 0.9655673829435897, 0.9648810345478457, 0.973183701864619, 0.9204581407868414, 0.9607487938957407, 0.9594055773709367, 0.9240748394476358, 0.9655673829435897, 0.9607487938957407, 0.9636737335688239, 0.9311297200373347, 0.9648810345478457, 0.9594055773709367, 0.9636737335688239, 0.9309260673036001, 0.973183701864619, 0.9240748394476358, 0.9311297200373347, 0.9309260673036001]",spacy,0.45519113540649414,0,lime
7,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now,0.9572206934687049,"[0.9611947373264637, 0.9600981852738036, 0.9710195395049817, 0.9372328314048719, 0.9611947373264637, 0.955278864989036, 0.9641207539892572, 0.9579189699505293, 0.9600981852738036, 0.955278864989036, 0.9536804904462074, 0.9349306235031057, 0.9710195395049817, 0.9641207539892572, 0.9536804904462074, 0.9767319382987929, 0.9372328314048719, 0.9579189699505293, 0.9349306235031057, 0.9767319382987929]",spacy,0.46189284324645996,0,lime
8,Jim Carrey's Latest Painting Slams Kent State 'Goldilocks' And Her AR-10,0.7637376955541247,"[0.6648685430985898, 0.8900156879700195, 1.0, 0.6648685430985898, 0.6648685430985898, 0.5989357159348457, 0.6648685430985898, 0.9999999753371569, 0.8900156879700195, 0.5989357159348457, 0.8900156879700195, 0.5989357159348457, 1.0, 0.6648685430985898, 0.8900156879700195, 0.6648685430985898, 0.6648685430985898, 0.9999999753371569, 0.5989357159348457, 0.6648685430985898]",spacy,0.953016996383667,0,lime
9,Mark Levin on Trump Wiretapping Claims: ’The Evidence Is Overwhelming’ - Breitbart,0.9495933590195664,"[0.9999999729598511, 0.915807346172213, 0.979380244361942, 0.9737378207048685, 0.9999999729598511, 0.9158073789679493, 0.9793802794342706, 0.9737378555751377, 0.915807346172213, 0.9158073789679493, 0.889325589339189, 0.8913958424585925, 0.979380244361942, 0.9793802794342706, 0.889325589339189, 0.9773612602216514, 0.9737378207048685, 0.9737378555751377, 0.8913958424585925, 0.9773612602216514]",spacy,0.5438423156738281,0,lime
