,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,The Supreme Court Is Helping Companies Get Away With Sexual Harassment,0.8989077393585848,"[0.9518758700704072, 0.9019894493553082, 0.9228252015779164, 0.9462835402172449, 0.9518758700704072, 0.8465906117751542, 0.8838301188636573, 0.8877501562949054, 0.9019894493553082, 0.8465906117751542, 0.8373662625706119, 0.897573498440446, 0.9228252015779164, 0.8838301188636573, 0.8373662625706119, 0.9129926844201955, 0.9462835402172449, 0.8877501562949054, 0.897573498440446, 0.9129926844201955]",spacy,2.960514545440674,0,wordnet
1,Bill Gates Says Trump Didn't Know The Difference Between HPV And HIV,0.9606193051732399,"[0.9381320178283113, 0.9745444813541189, 0.9529323660095985, 0.9630769575132367, 0.9381320178283113, 0.9549378302978183, 0.959637614710626, 0.9648616632184827, 0.9745444813541189, 0.9549378302978183, 0.9617952870702425, 0.9762609413794096, 0.9529323660095985, 0.959637614710626, 0.9617952870702425, 0.9600138923505558, 0.9630769575132367, 0.9648616632184827, 0.9762609413794096, 0.9600138923505558]",spacy,0.7976875305175781,0,wordnet
2,Kylie Jenner's Ex-Bodyguard Tim Chung Denies He's Actually Stormi's Father,0.8854937827692257,"[0.8799033005412379, 0.9999999424676522, 0.8980599012913177, 0.8525883371121169, 0.8799033005412379, 0.8799033005412379, 0.9224064811117133, 0.8503113147979728, 0.9999999424676522, 0.8799033005412379, 0.8980599012913177, 0.8525883371121169, 0.8980599012913177, 0.9224064811117133, 0.8980599012913177, 0.8211170114255758, 0.8525883371121169, 0.8503113147979728, 0.8525883371121169, 0.8211170114255758]",spacy,6.083513021469116,0,wordnet
3,'Law & Order: SVU' Tackles Trans Military Debate With Powerful Storyline,0.9712710155650868,"[0.9442281998518958, 0.9608569400494134, 0.9620998682238859, 0.9608569400494134, 0.9442281998518958, 0.9735558518324764, 0.9706775271065969, 0.9735558518324764, 0.9608569400494134, 0.9735558518324764, 0.9834395387598347, 0.999999899185039, 0.9620998682238859, 0.9706775271065969, 0.9834395387598347, 0.9834395387598347, 0.9608569400494134, 0.9735558518324764, 0.999999899185039, 0.9834395387598347]",spacy,0.7196764945983887,0,wordnet
4,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,0.9582807280580502,"[0.9485503165817791, 0.9815688800515887, 0.9899900655581423, 0.9405107360675485, 0.9485503165817791, 0.9372236384469234, 0.9530566473464208, 0.9617305635144534, 0.9815688800515887, 0.9372236384469234, 0.9770753223333121, 0.9322529485225994, 0.9899900655581423, 0.9530566473464208, 0.9770753223333121, 0.9608481621577359, 0.9405107360675485, 0.9617305635144534, 0.9322529485225994, 0.9608481621577359]",spacy,1.1803734302520752,0,wordnet
5,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now,0.9596136814156443,"[0.9623003636718354, 0.971634411990727, 0.962340736920355, 0.9575483155099928, 0.9623003636718354, 0.9572922569019495, 0.9519538572302013, 0.9542658112673387, 0.971634411990727, 0.9572922569019495, 0.9701859527018492, 0.9561368544705089, 0.962340736920355, 0.9519538572302013, 0.9701859527018492, 0.9524782534916877, 0.9575483155099928, 0.9542658112673387, 0.9561368544705089, 0.9524782534916877]",spacy,0.8349978923797607,0,wordnet
6,Teen Uses 'Grey's Anatomy' For Secret Yearbook Message About Being Gay,0.8534046971317183,"[0.8377247515591631, 0.9020145219787761, 0.8522296474753168, 0.8844416846426248, 0.8377247515591631, 0.8250344195883866, 0.8648364489724447, 0.8354737648488644, 0.9020145219787761, 0.8250344195883866, 0.8233714232144344, 0.8830694082927673, 0.8522296474753168, 0.8648364489724447, 0.8233714232144344, 0.8258509007444061, 0.8844416846426248, 0.8354737648488644, 0.8830694082927673, 0.8258509007444061]",spacy,6.730077743530273,0,wordnet
7,"Childish Gambino's 'This Is America' Video, Explained",0.9489765361336812,"[0.9629836053776618, 0.9412013629565461, 0.9629836053776618, 0.9412013629565461, 0.9629836053776618, 0.9203488561670984, 1.0, 0.9203488561670984, 0.9412013629565461, 0.9203488561670984, 0.9203488561670984, 1.0, 0.9629836053776618, 1.0, 0.9203488561670984, 0.9203488561670984, 0.9412013629565461, 0.9203488561670984, 1.0, 0.9203488561670984]",spacy,0.5367422103881836,0,wordnet
8,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police",0.9686260346242406,"[0.9465342274611189, 0.9603323739630725, 0.9779118567534392, 0.9779118567534392, 0.9465342274611189, 0.9450700500873574, 0.9748306089670637, 0.9748306089670637, 0.9603323739630725, 0.9450700500873574, 0.964419381644925, 0.964419381644925, 0.9779118567534392, 0.9748306089670637, 0.964419381644925, 1.0, 0.9779118567534392, 0.9748306089670637, 0.964419381644925, 1.0]",spacy,0.9954149723052979,0,wordnet
9,"Left Blasts Pepsi, Kendall Jenner for ’Appropriating’ Anti-Trump ‘Resistance’ to Sell Soda",0.96815394074415,"[0.97114171388918, 0.9557803673048207, 0.9649393916211249, 0.9628517662944043, 0.97114171388918, 0.9774683548033415, 0.9890063968467151, 0.9640902068017561, 0.9557803673048207, 0.9774683548033415, 0.9712476481744374, 0.97236812374597, 0.9649393916211249, 0.9890063968467151, 0.9712476481744374, 0.9526454379597514, 0.9628517662944043, 0.9640902068017561, 0.97236812374597, 0.9526454379597514]",spacy,0.9173319339752197,0,wordnet
10,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary",0.9582578261966128,"[0.979234443104491, 0.9510843705196385, 0.9503905959932446, 0.9565081101583188, 0.979234443104491, 0.9494058916072146, 0.9594058579080997, 0.9703419984603963, 0.9510843705196385, 0.9494058916072146, 0.9443159345385032, 0.9571450287859472, 0.9503905959932446, 0.9594058579080997, 0.9443159345385032, 0.9647460308902748, 0.9565081101583188, 0.9703419984603963, 0.9571450287859472, 0.9647460308902748]",spacy,1.5830271244049072,0,wordnet
11,"Oliver North, Key Player In Iran-Contra Scandal, Named NRA President",0.9030048335045189,"[0.8933796775415064, 0.8649576550949176, 0.8694363915379769, 0.9079213852848558, 0.8933796775415064, 0.9172596427145797, 0.9035780990121113, 0.9488363737913676, 0.8649576550949176, 0.9172596427145797, 0.8947760317765565, 0.9196064827666691, 0.8694363915379769, 0.9035780990121113, 0.8947760317765565, 0.9102965955246464, 0.9079213852848558, 0.9488363737913676, 0.9196064827666691, 0.9102965955246464]",spacy,4.071430206298828,0,wordnet
12,California Today: What to Look for on Election Day - The New York Times,0.9414865326729933,"[0.9169730046830135, 0.9304522764240747, 0.9163680058076908, 0.9547935616021245, 0.9169730046830135, 0.9663749890127136, 0.9472204424709795, 0.9386530868136175, 0.9304522764240747, 0.9663749890127136, 0.9529433767834816, 0.9438889047093839, 0.9163680058076908, 0.9472204424709795, 0.9529433767834816, 0.9471976784228546, 0.9547935616021245, 0.9386530868136175, 0.9438889047093839, 0.9471976784228546]",spacy,17.69009280204773,2,wordnet
13,Obama To Apply For Political Asylum In Moneygall,0.9817934075276963,"[1.0000000965424458, 1.0000000965424458, 1.0000000965424458, 0.954483446412406, 1.0000000965424458, 1.0, 1.0, 0.954483446412406, 1.0000000965424458, 1.0, 1.0, 0.954483446412406, 1.0000000965424458, 1.0, 1.0, 0.954483446412406, 0.954483446412406, 0.954483446412406, 0.954483446412406, 0.954483446412406]",spacy,0.6582245826721191,0,wordnet
14,William Friedkin's Faith In Exorcisms Is Unwavering. As For Diversity In Hollywood? It 'Snags' Him.,0.9588214039851751,"[0.942326536625054, 0.9738275776274151, 0.9454853920629015, 0.9455521406330303, 0.942326536625054, 0.9714581178284336, 0.940382980068858, 0.9709757296514503, 0.9738275776274151, 0.9714581178284336, 0.954029189893822, 0.987009783388319, 0.9454853920629015, 0.940382980068858, 0.954029189893822, 0.9571665920724698, 0.9455521406330303, 0.9709757296514503, 0.987009783388319, 0.9571665920724698]",spacy,8.56441354751587,0,wordnet
15,NY State Police Building MS-13 Unit,0.8688521645678826,"[0.8791611924377658, 0.8617444921296009, 0.8506944163619027, 0.8947561074284155, 0.8791611924377658, 0.8858183545011242, 0.8668664087671217, 0.8783038837958627, 0.8617444921296009, 0.8858183545011242, 0.8177177072819343, 0.9280863044867803, 0.8506944163619027, 0.8668664087671217, 0.8177177072819343, 0.8253727784883178, 0.8947561074284155, 0.8783038837958627, 0.9280863044867803, 0.8253727784883178]",spacy,1.013615369796753,0,wordnet
16,Officer Puts Man In Chokehold Outside A North Carolina Waffle House,0.956502472515712,"[0.9807145968019388, 0.9487608249378252, 0.9584361260301879, 0.9509537052938065, 0.9807145968019388, 0.9405757864635834, 0.9518377100174423, 0.96327371900722, 0.9487608249378252, 0.9405757864635834, 0.9661927300637246, 0.941981227191431, 0.9584361260301879, 0.9518377100174423, 0.9661927300637246, 0.9622982993499621, 0.9509537052938065, 0.96327371900722, 0.941981227191431, 0.9622982993499621]",spacy,1.1149938106536865,0,wordnet
17,Dozens Killed In Reported Chemical Attack On Syrian Rebel Enclave,0.9222021835503138,"[0.9149813392371563, 0.9357789231769259, 0.9100168384671189, 0.9435470987513905, 0.9149813392371563, 0.9203433953606419, 0.9172226998314963, 0.9224323265021337, 0.9357789231769259, 0.9203433953606419, 0.8881906020304188, 0.9382006523856458, 0.9100168384671189, 0.9172226998314963, 0.8881906020304188, 0.9313079597602115, 0.9435470987513905, 0.9224323265021337, 0.9382006523856458, 0.9313079597602115]",spacy,0.998424768447876,0,wordnet
18,France’s Obsession With Decline Is a Booming Industry - The New York Times,0.8529911852458604,"[0.845091179026877, 0.8375849130646459, 0.8568354139074418, 0.8700118215163336, 0.845091179026877, 0.8802595621773605, 0.8484651207912378, 0.8611788456935707, 0.8375849130646459, 0.8802595621773605, 0.813610974438376, 0.8803063517288082, 0.8568354139074418, 0.8484651207912378, 0.813610974438376, 0.8365676701139518, 0.8700118215163336, 0.8611788456935707, 0.8803063517288082, 0.8365676701139518]",spacy,9.738958835601807,0,wordnet
19,Jake Tapper Hits Back At Trump: He's Nastier To Me And Don Lemon Than He Is To Putin,0.9045851176143336,"[0.9051697087399986, 0.8650617014201664, 0.9130810979987783, 0.8713391798421318, 0.9051697087399986, 0.9143664123374899, 0.9292872976578367, 0.9210463568233325, 0.8650617014201664, 0.9143664123374899, 0.9092651002500334, 0.9049170659326687, 0.9130810979987783, 0.9292872976578367, 0.9092651002500334, 0.9123172551408991, 0.8713391798421318, 0.9210463568233325, 0.9049170659326687, 0.9123172551408991]",spacy,28.367589473724365,0,wordnet
20,Vandalized Arizona Mosque Flooded With Support From Interfaith Allies,0.9410369410305581,"[0.9283516519044683, 0.9471718457151224, 0.9357646118933202, 0.9088440011069402, 0.9283516519044683, 0.9584252175828989, 0.9724097600799162, 0.9540064000993598, 0.9471718457151224, 0.9584252175828989, 0.9375518346937118, 0.9510997992453938, 0.9357646118933202, 0.9724097600799162, 0.9375518346937118, 0.916744287984446, 0.9088440011069402, 0.9540064000993598, 0.9510997992453938, 0.916744287984446]",spacy,0.7320232391357422,0,wordnet
