,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,"the movie has a soft , percolating magic , a deadpan suspense .",0.8659924472901309,"[0.8685108443268592, 0.9379205490672081, 0.8336589098943428, 0.8538142632322078, 0.8685108443268592, 0.9134924881865953, 0.8296858251082666, 0.8636193743705467, 0.9379205490672081, 0.9134924881865953, 0.8486727543781041, 0.8817428251272718, 0.8336589098943428, 0.8296858251082666, 0.8486727543781041, 0.8288066392099066, 0.8538142632322078, 0.8636193743705467, 0.8817428251272718, 0.8288066392099066]",spacy,28.14576554298401,0,concon
1,this is one of polanski's best films .,0.8138380005975898,"[0.7753882874433058, 0.7906958114017484, 0.7693342789793478, 0.7982944117266959, 0.7753882874433058, 0.8437487253092002, 0.8151898767927701, 0.8675736973284935, 0.7906958114017484, 0.8437487253092002, 0.8344220759564125, 0.8688566960452702, 0.7693342789793478, 0.8151898767927701, 0.8344220759564125, 0.7748761449926532, 0.7982944117266959, 0.8675736973284935, 0.8688566960452702, 0.7748761449926532]",spacy,43.46610736846924,0,concon
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .",0.9157892648463788,"[0.9408983608896787, 0.9256766681834562, 0.9105919583952972, 0.9247416945476836, 0.9408983608896787, 0.9204144435811579, 0.8718182755709936, 0.9059143943542746, 0.9256766681834562, 0.9204144435811579, 0.9111861379311029, 0.9260071545660831, 0.9105919583952972, 0.8718182755709936, 0.9111861379311029, 0.9206435604440594, 0.9247416945476836, 0.9059143943542746, 0.9260071545660831, 0.9206435604440594]",spacy,20.987943649291992,0,concon
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",0.9700894127351569,"[0.9708125173139058, 0.9747005090825204, 0.9714934679823835, 0.9609434703811385, 0.9708125173139058, 0.9751195802678029, 0.9764403587290296, 0.9718038427533149, 0.9747005090825204, 0.9751195802678029, 0.9770462152238019, 0.9614445085142693, 0.9714934679823835, 0.9764403587290296, 0.9770462152238019, 0.9610896571034047, 0.9609434703811385, 0.9718038427533149, 0.9614445085142693, 0.9610896571034047]",spacy,19.762603282928467,0,concon
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,0.9679891729960322,"[0.9602953758553452, 0.9627040631293501, 0.9612981487534198, 0.9625661622844269, 0.9602953758553452, 0.9720990574934173, 0.9777623090708013, 0.9662775069613282, 0.9627040631293501, 0.9720990574934173, 0.9692752594040901, 0.9766283439546024, 0.9612981487534198, 0.9777623090708013, 0.9692752594040901, 0.9709855030535396, 0.9625661622844269, 0.9662775069613282, 0.9766283439546024, 0.9709855030535396]",spacy,19.878174304962158,0,concon
5,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .",0.5898329879553217,"[0.44957654504246686, 0.5363009045077737, 0.5770475015603675, 0.40433874084125787, 0.44957654504246686, 0.7656971812016488, 0.5559732834204126, 0.7506745313846718, 0.5363009045077737, 0.7656971812016488, 0.5735769867506549, 0.6838803348971279, 0.5770475015603675, 0.5559732834204126, 0.5735769867506549, 0.6012638699468358, 0.40433874084125787, 0.7506745313846718, 0.6838803348971279, 0.6012638699468358]",spacy,148.8665475845337,0,concon
6,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,0.9370605063854954,"[0.948788287933326, 0.946814857757982, 0.9546912970082375, 0.9208228684806506, 0.948788287933326, 0.9411408799351941, 0.9367103326150747, 0.899649505095612, 0.946814857757982, 0.9411408799351941, 0.9554893417651786, 0.9345831203106928, 0.9546912970082375, 0.9367103326150747, 0.9554893417651786, 0.931914572953008, 0.9208228684806506, 0.899649505095612, 0.9345831203106928, 0.931914572953008]",spacy,18.864694595336914,0,concon
7,[at least] moore is a real charmer .,0.8240256965850037,"[0.8618558874587515, 0.7060113053225378, 0.9222357714385226, 0.9015379607952407, 0.8618558874587515, 0.7305602558878925, 0.8738189409043259, 0.8618892258277662, 0.7060113053225378, 0.7305602558878925, 0.7562497687441704, 0.7447568397879054, 0.9222357714385226, 0.8738189409043259, 0.7562497687441704, 0.8813410096829237, 0.9015379607952407, 0.8618892258277662, 0.7447568397879054, 0.8813410096829237]",spacy,45.477925062179565,0,concon
8,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,0.9465076563805445,"[0.943699224079153, 0.9651504103577963, 0.9403439225967236, 0.9489783969692404, 0.943699224079153, 0.9605319054650177, 0.9224107118708449, 0.9451171871900182, 0.9651504103577963, 0.9605319054650177, 0.9436816439874282, 0.9572456916144509, 0.9403439225967236, 0.9224107118708449, 0.9436816439874282, 0.9379174696747715, 0.9489783969692404, 0.9451171871900182, 0.9572456916144509, 0.9379174696747715]",spacy,18.982126235961914,0,concon
9,. . . always remains movingly genuine .,0.7940378706929171,"[0.8066173269904304, 0.7974103088849018, 0.8533517503302078, 0.782770312419218, 0.8066173269904304, 0.7625655854666626, 0.7602862915166431, 0.8150500806371106, 0.7974103088849018, 0.7625655854666626, 0.8567965409269865, 0.7687789252966739, 0.8533517503302078, 0.7602862915166431, 0.8567965409269865, 0.7367515844603355, 0.782770312419218, 0.8150500806371106, 0.7687789252966739, 0.7367515844603355]",spacy,19.39497661590576,0,concon
