,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,sun test Wkly Q ! bring_home_the_bacon a clear Sony videodisc musician if u know which country the Algarve is in ? Txt ansr to 82277 . aPS1.50 SP : Tyrone,sun test wkly q bring_home_the_bacon clear sony videodisc musician u know country algarve txt ansr 82277 aps1.50 sp tyrone,important customer service announcement freephone 0800 542 0825,TfidfVectorizer,growing_net,MLPClassifier,spam,6.751098155975342,0,0.3973630845406297,0.971938334255223,15,0.7633275985717773,30.0,0.2411642372608184,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.0567635297775268
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,URGENT ! We are trying to reach U. Todays haul shows that you have North_Korean_won a aPS800 prize ensure . Call 09050001808 from domain pedigree . Claim M95 . Valid12hrs only,urgent try reach u. todays haul show north_korean_won aps800 prize ensure 09050001808 domain pedigree claim m95 valid12hrs,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,growing_net,MLPClassifier,spam,0.6370220184326172,1,0.3644751969108109,0.9811804213750804,12,0.7569146156311035,31.0,0.4243797063827514,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.128649041056633
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT ! We are trying to contact you . Last weekends draw_poker shows that you deliver_the_goods a aPS1000 booty secure . Call 09064012160 . Claim Code K52 . invalid 12hrs only . 150ppm,gent try contact weekend draw_poker show deliver_the_goods aps1000 booty secure 09064012160 claim code k52 invalid 12hrs 150ppm,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,growing_net,MLPClassifier,spam,0.6522819995880127,2,0.3717112169615358,0.9807566883749907,16,0.740462064743042,33.0,0.3640468418598175,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",0.012175191193819
3,Cheers for the card ... Is it that time of year already?,sunshine for the card ... Is it that time of yr already ?,sunshine card time yr,wylie tampa sarasota,TfidfVectorizer,growing_net,MLPClassifier,spam,0.4693782329559326,2,-0.0203880178064261,0.9807607936643828,4,0.8006419539451599,13.0,0.0014980335254222,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",-0.1422036290168762
4,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important data 4 orangeness drug_user . today is your lucky day!2find KO'd why log onto http://www.urawinner.com THERE 'S A fantastical SURPRISE wait YOU !,important datum 4 orangeness drug_user today lucky day!2find ko'd log http://www.urawinner.com fantastical surprise wait,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,growing_net,MLPClassifier,spam,1.7776823043823242,2,0.3577669106727548,0.9787436978665012,10,0.825981855392456,23.0,0.1762124896049499,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,0.0030551897361874
5,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,felicitation ur present five_hundred of CD vouchers or 125gift guaranteed & costless entry 2 hundred wkly lot txt MUSIC to 87066,felicitation ur present five_hundred cd voucher 125gift guarantee costless entry 2 wkly lot txt music 87066,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,growing_net,MLPClassifier,spam,1.685023546218872,2,0.4321557409524621,0.9390874875698564,6,0.8443852663040161,21.0,0.4086068272590637,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1485074609518051
6,Tell me pa. How is pain de.,order Pine_Tree_State PA_system . How is nuisance de .,order pine_tree_state pa_system nuisance de,wylie tampa sarasota,TfidfVectorizer,growing_net,MLPClassifier,spam,1.3204820156097412,6,-0.0050848013644457,0.8854009374154376,7,0.1779862940311432,9.0,0.0907250717282295,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,-0.1772207170724868
7,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You cause an crucial customer overhaul proclamation . Call FREEPHONE 0800 542 0825 now !,cause crucial customer overhaul proclamation freephone 0800 542 0825,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,growing_net,MLPClassifier,spam,0.9774820804595948,9,0.3118642024784219,0.9548005845646164,7,0.8371101021766663,21.0,0.1978631168603897,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",-0.0273962095379829
8,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What manage U want for Christmas_Day ? How astir C free text messages & a newfangled video_recording phone with half price telephone_line lease ? Call free now on 0800 0721072 to find out more !,manage u want christmas_day astir c free text message newfangled video_recording phone half price telephone_line lease free 0800 0721072 find,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,TfidfVectorizer,growing_net,MLPClassifier,spam,1.998708963394165,9,0.3827096052793453,0.9841997324079232,12,0.7868908047676086,35.0,0.3789505660533905,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1601488143205642
9,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,concluding chance 2 forfeit Ur aPS150 deserving of discount coupon - text_edition yes to 85023 now!SavaMob - member provide fluid T ampere-second 08717898035 . aPS3.00 Sub . 16 . Remove txt X or quit,conclude chance 2 forfeit ur aps150 deserving discount coupon text_edition yes 85023 now!savamob member provide fluid t ampere second 08717898035 aps3.00 sub 16 remove txt x quit,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,TfidfVectorizer,growing_net,MLPClassifier,spam,5.224736452102661,9,0.3504599134022718,0.961594289680828,19,0.8380934596061707,34.0,0.1743466705083847,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",-0.0585779100656509
