,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
0,"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a easygoing , percolating magic , a deadpan suspense .",movie easygoing percolate magic deadpan suspense,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.2609257698059082,0,0.0,0.981703677239642,1,0.9016071557998657,13,0.1338787972927093
1,this is one of polanski's best films .,this cost one of polanski 's worst films .,cost polanski bad film,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.4532687664031982,0,0.1182895911796645,0.9626557079501614,4,0.5624547600746155,9,0.0648003816604614
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .","like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely lyric variation on the novel .",like dicken passage mcgrath craft move scene resolutely lyric variation novel,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.1739599704742431,0,0.0,0.9902810762637492,1,0.9795327186584473,20,0.1035216450691223
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .","there 's no point of view , no contemporary interpretation of joan 's prefeminist plight , hence we 're provide thinking the only reason to make the movie is because present standards allow for plenty of nudity .",point view contemporary interpretation joan prefeminist plight provide think reason movie present standard allow plenty nudity,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.3532106876373291,0,0.0,0.9972997080547932,8,0.9748847484588623,38,0.1679690033197403
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,sitting through the last reel ( spoiler rattling ! ) is significantly less charming than listening to a four - year - old with a try for exaggeration recount his halloween trip to the haunted house .,sit reel spoiler rattle significantly charming listen year old try exaggeration recount halloween trip haunted house,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2336235046386718,0,0.0799463430247409,0.9960216758635764,7,0.9787077307701111,37,0.2631322741508484
5,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .",". . . hypnotize , an center - porta duty_tour of nonmodern beijing civilization Indiana a journeying of rebellion , retirement into oblivion and pass .",hypnotize center porta duty_tour nonmodern beijing civilization indiana journeying rebellion retirement oblivion pass,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,11.474905252456663,0,0.074191848962379,0.9352994573312076,11,0.6077170372009277,26,-0.0435684658586978
6,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,it 's a glorious spectacle like those d . w . griffith ca-ca in the early days of silent film .,glorious spectacle like d w griffith early day silent film,execrable,CountVectorizer,growing_net,MLPClassifier,polarity,0.2276079654693603,0,-0.0007742406364116,0.9865490858198978,3,0.9271911978721619,21,-0.023436289280653
7,[at least] moore is a real charmer .,[ at least ] moore is a material beguiler .,moore material beguiler,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2916243076324463,0,-0.0073629664583795,0.9288552118030052,6,0.6271476745605469,10,0.1038911342620849
8,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,the film get_going out as competent but unremarkable . . . and gradually rise into something of considerable power .,film get_goe competent unremarkable gradually rise considerable power,else-,CountVectorizer,growing_net,MLPClassifier,polarity,0.4009003639221191,0,0.0,0.9913311784078448,2,0.7955186367034912,20,0.3265241384506225
9,. . . always remains movingly genuine .,. . . perpetually remains movingly genuine .,perpetually remain movingly genuine,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.0873870849609375,0,0.0117799598421172,0.9789251912618112,1,0.8845459222793579,8,0.0079610757529735
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan Bird_Parker 's bartleby should have been the be - all - end - all of the modern - office anomie films .,jonathan bird_parker bartleby end modern office anomie film,bluto blutarsky miss,CountVectorizer,growing_net,MLPClassifier,polarity,0.2341785430908203,0,0.0258344709064908,0.9952191732654406,12,0.9649481177330017,23,0.1672134101390838
