,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert
0,"the movie has a soft , percolating magic , a deadpan suspense .","the UNKWORDZ UNKWORDZ a UNKWORDZ , percolating magic , a deadpan suspense UNKWORDZ",unkwordz unkwordz unkwordz percolate magic deadpan suspense unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.1633012294769287,0,0.0,0.9538593914345148,4,0.4934537410736084,13,0.1124315783381462
1,this is one of polanski's best films .,this UNKWORDZ one of UNKWORDZ 's UNKWORDZ films .,unkwordz unkwordz unkwordz film,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.11635422706604,0,0.0327549912894295,0.9491570045945672,4,0.15447092056274414,9,0.0827977731823921
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .","like dickens with his passages , mcgrath UNKWORDZ quite moving scenes throughout his UNKWORDZ dramatic variation on the UNKWORDZ .",like dicken passage mcgrath unkwordz move scene unkwordz dramatic variation unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1230075359344482,0,0.089196101027818,0.9821297325657136,3,0.6669073104858398,20,0.0510107949376106
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .","there 's no point of view , no contemporary interpretation of joan 's prefeminist plight , so we 're UNKWORDZ thinking UNKWORDZ UNKWORDZ UNKWORDZ to make UNKWORDZ movie is because present UNKWORDZ allow for UNKWORDZ of nudity .",point view contemporary interpretation joan prefeminist plight unkwordz think unkwordz unkwordz unkwordz unkwordz movie present unkwordz allow unkwordz nudity,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.3418891429901123,0,0.0,0.995205896856708,13,0.67389315366745,38,0.146267294883728
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,sitting through the last reel ( UNKWORDZ alert ! ) is significantly less charming than UNKWORDZ to a four - year - old with a UNKWORDZ for exaggeration recount his halloween trip to the haunted house .,sit reel unkwordz alert significantly charming unkwordz year old unkwordz exaggeration recount halloween trip haunted house,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.2171728610992431,0,0.0557029374705639,0.9950693443277548,8,0.800045371055603,37,0.2254184931516647
5,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .","UNKWORDZ . . UNKWORDZ , UNKWORDZ eye - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ , UNKWORDZ into UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz unkwordz eye unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.6372513771057129,0,0.0071421919343159,0.8288990811298315,21,0.08024370670318604,26,-0.0189874917268753
6,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,it 's a glorious spectacle UNKWORDZ those d . UNKWORDZ . griffith made in the UNKWORDZ days of silent film .,glorious spectacle unkwordz d unkwordz griffith unkwordz day silent film,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.0892262458801269,0,0.0,0.9904251887984062,5,0.6873699426651001,21,0.1977985203266143
7,[at least] moore is a real charmer .,[ UNKWORDZ least ] UNKWORDZ is a UNKWORDZ charmer .,unkwordz unkwordz unkwordz charmer,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.0638608932495117,0,-0.0552078643352054,0.9414771378828168,6,0.12161725014448166,10,0.0828708410263061
8,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,the film UNKWORDZ out UNKWORDZ competent UNKWORDZ UNKWORDZ . . . and gradually UNKWORDZ into something of considerable power .,film unkwordz unkwordz competent unkwordz unkwordz gradually unkwordz considerable power,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.1898033618927002,0,-0.0409861825720674,0.9822991825217718,5,0.5067316293716431,20,0.2202992588281631
9,. . . always remains movingly genuine .,. . UNKWORDZ UNKWORDZ UNKWORDZ movingly UNKWORDZ .,unkwordz unkwordz unkwordz movingly unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.127852201461792,0,0.0218668706393393,0.8992260752418463,4,0.16809195280075073,8,-0.0541969314217567
10,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,jonathan parker UNKWORDZ UNKWORDZ should have been the be - all - end - all of the modern - office UNKWORDZ films .,jonathan parker unkwordz unkwordz end modern office unkwordz film,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.1055560111999511,0,-0.0558112049507004,0.9813915517943238,14,0.4527246952056885,23,0.2491626143455505
11,there's more repetition than creativity throughout the movie .,there 's more UNKWORDZ UNKWORDZ creativity throughout the movie UNKWORDZ,unkwordz unkwordz creativity movie unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.0857725143432617,0,-0.0036016422684729,0.9655658746316482,5,0.5579088926315308,10,0.1971758008003235
12,"the movie isn't just hilarious : it's witty and inventive , too , and in hindsight , it isn't even all that dumb .","the movie is n't UNKWORDZ hilarious : it 's witty and inventive UNKWORDZ too , and UNKWORDZ hindsight , it is n't even all that dumb .",movie unkwordz hilarious witty inventive unkwordz unkwordz hindsight dumb,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.0971484184265136,0,0.0,0.9972476395870826,9,0.7313442230224609,27,0.1797181814908981
13,"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african UNKWORDZ about the modern UNKWORDZ of rootlessness , a state experienced by millions UNKWORDZ the globe .",spellbinding african unkwordz modern unkwordz rootlessness state experience million unkwordz globe,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1088416576385498,0,0.0108818205448319,0.9868790498873128,3,0.689947247505188,20,0.0123966876417398
14,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .",UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ story UNKWORDZ UNKWORDZ UNKWORDZ bui chooses to UNKWORDZ UNKWORDZ that is UNKWORDZ suspiciously UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz story unkwordz unkwordz unkwordz bui choose unkwordz unkwordz unkwordz suspiciously unkwordz unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.4659383296966553,0,0.0,0.9354282084966116,12,0.2740401029586792,20,0.122580736875534
15,"for all its shoot-outs , fistfights , and car chases , this movie is a phlegmatic bore , so tedious it makes the silly spy vs . spy film the sum of all fears , starring ben affleck , seem downright hitchcockian .","for all UNKWORDZ UNKWORDZ - outs , UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ this movie is UNKWORDZ phlegmatic UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ it makes the UNKWORDZ spy vs . UNKWORDZ film UNKWORDZ sum of all fears , starring UNKWORDZ affleck , UNKWORDZ UNKWORDZ hitchcockian UNKWORDZ",unkwordz unkwordz out unkwordz unkwordz unkwordz unkwordz unkwordz movie unkwordz phlegmatic unkwordz unkwordz unkwordz unkwordz make unkwordz spy vs unkwordz film unkwordz sum fear star unkwordz affleck unkwordz unkwordz hitchcockian unkwordz,else-,CountVectorizer,sedc,MLPClassifier,polarity,1.3120195865631104,0,0.0,0.9695739937593004,21,0.3383095860481262,45,0.0978884473443031
16,"a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .","UNKWORDZ pleasant ramble through the sort of idoosyncratic terrain UNKWORDZ errol morris has UNKWORDZ dealt with . . . it does possess a loose , lackadaisical charm .",unkwordz pleasant ramble sort idoosyncratic terrain unkwordz errol morris unkwordz deal possess loose lackadaisical charm,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.113889455795288,0,0.0954822399751322,0.9959194079961826,3,0.7395610213279724,28,0.0786637514829635
17,eight crazy nights is a showcase for sandler's many talents .,UNKWORDZ UNKWORDZ UNKWORDZ is UNKWORDZ UNKWORDZ for UNKWORDZ 's UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.2189552783966064,0,-0.1143098321361757,0.8056874261655487,9,0.1756458431482315,12,0.1104042157530784
18,"from beginning to end , this overheated melodrama plays like a student film .",from beginning to end UNKWORDZ this overheated melodrama UNKWORDZ UNKWORDZ a student film .,begin end unkwordz overheat melodrama unkwordz unkwordz student film,else-,CountVectorizer,sedc,MLPClassifier,polarity,0.0991544723510742,0,0.0,0.9774750277197216,3,0.6291618943214417,14,0.1975821107625961
19,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .","by UNKWORDZ entertainment tonight subject matter and giving it UNKWORDZ and poignancy , UNKWORDZ focus UNKWORDZ both gut - bustingly funny and crushingly depressing .",unkwordz entertainment tonight subject matter give unkwordz poignancy unkwordz focus unkwordz gut bustingly funny crushingly depressing,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1825230121612548,0,0.1252336159480013,0.989553843025199,7,0.6354578137397766,25,0.0148751400411129
