,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find,closest_similaritys,distance cf target,distance counterfactual target instance lev,distance counterfactual target instance bert,distance counterfactual closest_true_instance lev,distance counterfactual closest_true_instance bert,closest_true_instance_bert,closest_similaritys_bert
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,UNKWORDZ UNKWORDZ Wkly UNKWORDZ ! UNKWORDZ a UNKWORDZ Sony UNKWORDZ player if u know UNKWORDZ UNKWORDZ the Algarve is in UNKWORDZ UNKWORDZ ansr to 82277 . UNKWORDZ UNKWORDZ UNKWORDZ Tyrone,unkwordz unkwordz wkly unkwordz unkwordz unkwordz sony unkwordz player u know unkwordz unkwordz algarve unkwordz unkwordz ansr 82277 unkwordz unkwordz unkwordz tyrone,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.2668297290802002,0,0.3931851644854449,0.9577192336294824,18,0.2800472378730774,30,0.0378871448338031,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1346214562654495
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,UNKWORDZ UNKWORDZ UNKWORDZ are trying to contact UNKWORDZ Todays draw shows that you have UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ 09050001808 UNKWORDZ land UNKWORDZ . UNKWORDZ M95 UNKWORDZ UNKWORDZ only,unkwordz unkwordz unkwordz try contact unkwordz today draw show unkwordz unkwordz unkwordz unkwordz unkwordz 09050001808 unkwordz land unkwordz unkwordz m95 unkwordz unkwordz,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tnc website x,CountVectorizer,sedc,MLPClassifier,spam,0.2912054061889648,1,0.3435616336274104,0.967161631843882,17,0.3273502588272095,31,0.1226249113678932,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.1126253232359886
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,UNKWORDZ ! We are trying to UNKWORDZ you . UNKWORDZ weekends UNKWORDZ shows that you UNKWORDZ a UNKWORDZ prize UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Claim UNKWORDZ K52 . UNKWORDZ UNKWORDZ only UNKWORDZ 150ppm,unkwordz try unkwordz unkwordz weekend unkwordz show unkwordz unkwordz prize unkwordz unkwordz unkwordz unkwordz unkwordz claim unkwordz k52 unkwordz unkwordz unkwordz 150ppm,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.2769029140472412,2,0.3205938204685188,0.9718134589976074,21,0.26040852069854736,33,0.2258905321359634,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.0935840308666229
3,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 UNKWORDZ UNKWORDZ . today is UNKWORDZ UNKWORDZ day!2find out why log onto UNKWORDZ THERE 'S UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ !,important information 4 unkwordz unkwordz today unkwordz unkwordz day!2find log unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.1867222785949707,3,0.286936222098112,0.9630522962577048,13,0.2962225675582886,24,0.1139766499400138,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",-0.1124543622136116
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,UNKWORDZ ur UNKWORDZ UNKWORDZ of CD UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ & UNKWORDZ UNKWORDZ 2 UNKWORDZ UNKWORDZ draw UNKWORDZ UNKWORDZ to 87066,unkwordz ur unkwordz unkwordz cd unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 2 unkwordz unkwordz draw unkwordz unkwordz 87066,important customer service announcement freephone 0800 542 0825,CountVectorizer,sedc,MLPClassifier,spam,0.2269551753997802,3,0.276040808776642,0.8550105204819136,13,0.3146551847457886,21,0.0175758507102727,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,-0.1647429317235946
5,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ Log UNKWORDZ UNKWORDZ icicibank.com and enter UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ   UNKWORDZ confirm . Beware of UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ URN UNKWORDZ anyone .,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz log unkwordz unkwordz icicibank.com enter unkwordz unkwordz unkwordz unkwordz unkwordz    unkwordz confirm beware unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz urn unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.4548029899597168,10,-0.01566447049285,0.9401127708510436,28,0.1752626597881317,36,0.0418323725461959,Yeah that'd pretty much be the best case scenario,-0.1894270181655883
6,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You have an UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 0825 now !,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 0825,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.0988199710845947,10,0.3021314694334466,0.8692471607137837,11,0.15833944082260132,21,0.200334221124649,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.0679061859846115
7,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U want UNKWORDZ Xmas ? How about UNKWORDZ UNKWORDZ UNKWORDZ messages & a UNKWORDZ UNKWORDZ phone UNKWORDZ half price line rental UNKWORDZ Call UNKWORDZ now on UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ out more UNKWORDZ,u want unkwordz xma unkwordz unkwordz unkwordz message unkwordz unkwordz phone unkwordz half price line rental unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.2883808612823486,10,0.3994042616494903,0.979699920204322,18,0.47017455101013184,35,0.2068081647157669,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",-0.1182260513305664
8,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ aPS150 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ YES to 85023 UNKWORDZ - UNKWORDZ offers UNKWORDZ T UNKWORDZ UNKWORDZ . UNKWORDZ Sub . UNKWORDZ . Remove txt UNKWORDZ or UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz aps150 unkwordz unkwordz unkwordz unkwordz unkwordz yes 85023 unkwordz unkwordz offer unkwordz t unkwordz unkwordz unkwordz sub unkwordz remove txt unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.3782575130462646,10,0.3431147799090011,0.9180608472931028,24,0.11546118557453156,34,0.0366856530308723,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.1485110968351364
9,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,UNKWORDZ do n't know u and u do UNKWORDZ know me . Send UNKWORDZ to UNKWORDZ UNKWORDZ and let 's UNKWORDZ each other ! Only UNKWORDZ / UNKWORDZ rcvd . UNKWORDZ UNKWORDZ UNKWORDZ / Row / UNKWORDZ LDN . UNKWORDZ UNKWORDZ or UNKWORDZ UNKWORDZ,unkwordz know u u unkwordz know send unkwordz unkwordz unkwordz let unkwordz unkwordz unkwordz rcvd unkwordz unkwordz unkwordz row unkwordz ldn unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.375018835067749,10,0.3485968144954841,0.9874879818048212,33,0.2013932168483734,44,0.0064062499441206,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth aPS350! To Claim, Call London 02072069400. Bx 526, SW73SS",-0.1626469045877456
