,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,UNKWORDZ UNKWORDZ UNKWORDZ Q ! Win UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ player if UNKWORDZ know which UNKWORDZ the UNKWORDZ is UNKWORDZ ? UNKWORDZ UNKWORDZ UNKWORDZ 82277 . UNKWORDZ SP : Tyrone,unkwordz unkwordz unkwordz q win unkwordz unkwordz unkwordz unkwordz player unkwordz know unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 82277 unkwordz sp tyrone,,CountVectorizer,sedc,MLPClassifier,spam,0.6974954605102539,0
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,UNKWORDZ ! We are UNKWORDZ to UNKWORDZ UNKWORDZ Todays UNKWORDZ UNKWORDZ that you have UNKWORDZ UNKWORDZ UNKWORDZ prize UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ line UNKWORDZ UNKWORDZ M95 . UNKWORDZ only,unkwordz unkwordz unkwordz unkwordz today unkwordz unkwordz unkwordz unkwordz unkwordz prize unkwordz unkwordz unkwordz unkwordz unkwordz line unkwordz unkwordz m95 unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,1.0714101791381836,1
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT UNKWORDZ We UNKWORDZ trying UNKWORDZ contact UNKWORDZ . Last weekends UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ prize UNKWORDZ . UNKWORDZ 09064012160 . UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ only . UNKWORDZ,gent unkwordz unkwordz try unkwordz contact unkwordz weekend unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz prize unkwordz unkwordz 09064012160 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,1.4871282577514648,2
3,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,UNKWORDZ information 4 orange UNKWORDZ . UNKWORDZ is UNKWORDZ UNKWORDZ UNKWORDZ out why log UNKWORDZ UNKWORDZ THERE 'S A UNKWORDZ SURPRISE UNKWORDZ YOU !,unkwordz information 4 orange unkwordz unkwordz unkwordz unkwordz unkwordz log unkwordz unkwordz unkwordz surprise unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.5878567695617676,3
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,UNKWORDZ ur UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ & UNKWORDZ UNKWORDZ 2 100 UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to 87066,unkwordz ur unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 2 100 unkwordz unkwordz unkwordz unkwordz 87066,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.6267380714416504,3
5,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,You have registered Sinco UNKWORDZ UNKWORDZ UNKWORDZ Log in UNKWORDZ icicibank.com and enter UNKWORDZ UNKWORDZ & UNKWORDZ ; UNKWORDZ to UNKWORDZ . UNKWORDZ of frauds . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ to anyone .,register sinco unkwordz unkwordz unkwordz log unkwordz icicibank.com enter unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz fraud unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,CountVectorizer,sedc,MLPClassifier,spam,0.7454895973205566,10
6,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ announcement . Call UNKWORDZ UNKWORDZ UNKWORDZ 0825 now !,unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz announcement unkwordz unkwordz unkwordz 0825,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.24730181694030762,10
7,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U want UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ about UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ & UNKWORDZ UNKWORDZ video UNKWORDZ UNKWORDZ half price UNKWORDZ UNKWORDZ ? UNKWORDZ UNKWORDZ UNKWORDZ on UNKWORDZ UNKWORDZ to find out more !,u want unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz video unkwordz unkwordz half price unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz find,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.859229564666748,10
8,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,UNKWORDZ chance UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ vouchers - UNKWORDZ YES UNKWORDZ UNKWORDZ now!SavaMob UNKWORDZ member UNKWORDZ UNKWORDZ T UNKWORDZ 08717898035 UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ . UNKWORDZ UNKWORDZ X UNKWORDZ UNKWORDZ,unkwordz chance unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz voucher unkwordz yes unkwordz unkwordz now!savamob unkwordz member unkwordz unkwordz t unkwordz 08717898035 unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz x unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,1.0498113632202148,10
9,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I do n't know UNKWORDZ and u do UNKWORDZ UNKWORDZ me UNKWORDZ Send UNKWORDZ to UNKWORDZ UNKWORDZ and let 's find UNKWORDZ other UNKWORDZ UNKWORDZ UNKWORDZ / Msg rcvd . UNKWORDZ / UNKWORDZ / UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ years UNKWORDZ UNKWORDZ .,know unkwordz u unkwordz unkwordz unkwordz send unkwordz unkwordz unkwordz let find unkwordz unkwordz unkwordz unkwordz msg rcvd unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz year unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.9986221790313721,10
10,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 0089(my last four UNKWORDZ ) UNKWORDZ UNKWORDZ to received a aPS350 award UNKWORDZ If your number UNKWORDZ UNKWORDZ UNKWORDZ 09063442151 to claim your UNKWORDZ UNKWORDZ,unkwordz unkwordz unkwordz unkwordz unkwordz 0089(my unkwordz unkwordz unkwordz received aps350 award unkwordz number unkwordz unkwordz unkwordz 09063442151 claim unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.57053542137146,10
