,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,Bill Gates Says Trump Didn't Know The Difference Between HPV And HIV,0.9578026474820733,"[0.9414291404581389, 0.9739019545923742, 0.9813245756602073, 0.9626079278383478, 0.9414291404581389, 0.954930060046465, 0.9395098099552186, 0.9364254236362871, 0.9739019545923742, 0.954930060046465, 0.9719319399714936, 0.9562626515698952, 0.9813245756602073, 0.9395098099552186, 0.9719319399714936, 0.9597029910923062, 0.9626079278383478, 0.9364254236362871, 0.9562626515698952, 0.9597029910923062]",spacy,1.6855525970458984,0,wordnet
1,Kylie Jenner's Ex-Bodyguard Tim Chung Denies He's Actually Stormi's Father,0.977029946321476,"[0.9750523220651627, 0.9750523220651627, 0.9585004174157403, 0.957204092673084, 0.9750523220651627, 1.0000000859168245, 0.9825305934783043, 0.9839311816917541, 0.9750523220651627, 1.0000000859168245, 0.9825305934783043, 0.9839311816917541, 0.9585004174157403, 0.9825305934783043, 0.9825305934783043, 0.9715666727386706, 0.957204092673084, 0.9839311816917541, 0.9839311816917541, 0.9715666727386706]",spacy,1.199671745300293,0,wordnet
2,'Law & Order: SVU' Tackles Trans Military Debate With Powerful Storyline,0.9564023059505852,"[0.9526132941994369, 0.9168038200302057, 0.9415686388637764, 0.94307002221648, 0.9526132941994369, 0.9671786262098647, 0.9844129830880927, 0.9835273343399399, 0.9168038200302057, 0.9671786262098647, 0.9545155598602231, 0.951731711809029, 0.9415686388637764, 0.9844129830880927, 0.9545155598602231, 0.9686010688888032, 0.94307002221648, 0.9835273343399399, 0.951731711809029, 0.9686010688888032]",spacy,4.144195079803467,0,wordnet
3,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,0.919918335542665,"[0.9057550493864557, 0.9238667143922975, 0.9642606609906652, 0.9211765056516715, 0.9057550493864557, 0.8720763103479657, 0.9105612969460497, 0.9333034109974991, 0.9238667143922975, 0.8720763103479657, 0.9391172864176668, 0.887590359744097, 0.9642606609906652, 0.9105612969460497, 0.9391172864176668, 0.941475760552284, 0.9211765056516715, 0.9333034109974991, 0.887590359744097, 0.941475760552284]",spacy,1.6135284900665283,0,wordnet
4,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now,0.9649750334928759,"[0.957989116466022, 0.9652823526951839, 0.9871966427084818, 0.9706990784849407, 0.957989116466022, 0.9783815359420507, 0.9689148657450201, 0.9428563871855549, 0.9652823526951839, 0.9783815359420507, 0.9731472906222691, 0.9515839588958561, 0.9871966427084818, 0.9689148657450201, 0.9731472906222691, 0.9536991061833828, 0.9706990784849407, 0.9428563871855549, 0.9515839588958561, 0.9536991061833828]",spacy,1.7112975120544434,0,wordnet
5,Teen Uses 'Grey's Anatomy' For Secret Yearbook Message About Being Gay,0.8677962291102101,"[0.8821149457732143, 0.8837470082439073, 0.8663240751661353, 0.8996778310322012, 0.8821149457732143, 0.8456130897473785, 0.8726342842313176, 0.8336521569904758, 0.8837470082439073, 0.8456130897473785, 0.8355321141660522, 0.8729211285076631, 0.8663240751661353, 0.8726342842313176, 0.8355321141660522, 0.8857456572437555, 0.8996778310322012, 0.8336521569904758, 0.8729211285076631, 0.8857456572437555]",spacy,14.765259027481079,0,wordnet
6,"Childish Gambino's 'This Is America' Video, Explained",0.9800286843466857,"[0.9876567586445568, 0.9999999749155075, 0.9634824314049596, 0.9883913683379524, 0.9876567586445568, 0.9876567586445568, 0.9615883959216992, 0.9839989322375569, 0.9999999749155075, 0.9876567586445568, 0.9634824314049596, 0.9883913683379524, 0.9634824314049596, 0.9615883959216992, 0.9634824314049596, 0.9756384236171558, 0.9883913683379524, 0.9839989322375569, 0.9883913683379524, 0.9756384236171558]",spacy,0.7830202579498291,0,wordnet
7,"#NoDAPL: Native American Leaders Vow to Stay All Winter, File Lawsuit Against Police",0.9587085641568267,"[0.9667915064635985, 0.9109922796756634, 0.9667915064635985, 0.9539382476361902, 0.9667915064635985, 0.9463150329274861, 1.0, 0.9886666520514678, 0.9109922796756634, 0.9463150329274861, 0.9463150329274861, 0.9186087313713075, 0.9667915064635985, 1.0, 0.9463150329274861, 0.9886666520514678, 0.9539382476361902, 0.9886666520514678, 0.9186087313713075, 0.9886666520514678]",spacy,2.0480239391326904,0,wordnet
8,Illegal Immigrant Accused of Murdering Teacher,0.9646434152651631,"[0.9398522382245256, 0.9719875827006565, 0.9745721847224684, 0.9745721847224684, 0.9398522382245256, 0.9214680471885814, 0.9747525449219496, 0.9747525449219496, 0.9719875827006565, 0.9214680471885814, 0.9572383840175895, 0.9572383840175895, 0.9745721847224684, 0.9747525449219496, 0.9572383840175895, 1.0000000572138548, 0.9745721847224684, 0.9747525449219496, 0.9572383840175895, 1.0000000572138548]",spacy,1.385326862335205,0,wordnet
9,"Dakota Excess Pipeline? Standing Rock Protectors Strip-Searched, Jailed for Days on Minor Charges – Video, Links, and Commentary",0.9829569951105469,"[0.9685279177197124, 0.9700380120456229, 0.9762981503486909, 0.9757977383244998, 0.9685279177197124, 0.9865356857546553, 0.988086099611916, 0.990799235642419, 0.9700380120456229, 0.9865356857546553, 0.9885281128796496, 0.988815441230179, 0.9762981503486909, 0.988086099611916, 0.9885281128796496, 0.9961435575481243, 0.9757977383244998, 0.990799235642419, 0.988815441230179, 0.9961435575481243]",spacy,1.1980109214782715,0,wordnet
