,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,"Bias: Trump Blamed For Sluggish Economy, Obama Lavished With Praise - Breitbart",0.9451206848245132,"[0.9661606046511474, 0.9275389852060796, 0.9404525940741726, 0.9370237900436512, 0.9661606046511474, 0.9615718116485229, 0.9203142480835724, 0.9606280619257407, 0.9275389852060796, 0.9615718116485229, 0.9269878295010116, 0.9647035463168072, 0.9404525940741726, 0.9203142480835724, 0.9269878295010116, 0.9458253767944251, 0.9370237900436512, 0.9606280619257407, 0.9647035463168072, 0.9458253767944251]",spacy,0.5223941802978516,0,lime
1,The Supreme Court Is Helping Companies Get Away With Sexual Harassment,0.8844034600826669,"[0.8238243422104213, 0.8238243422104213, 0.837522539734938, 0.9048387228126497, 0.8238243422104213, 1.0, 0.8649631492193436, 0.9456759501413977, 0.8238243422104213, 1.0, 0.8649631492193436, 0.9456759501413977, 0.837522539734938, 0.8649631492193436, 0.8649631492193436, 0.8327464551367555, 0.9048387228126497, 0.9456759501413977, 0.9456759501413977, 0.8327464551367555]",spacy,0.9331374168395996,0,lime
2,Bill Gates Says Trump Didn't Know The Difference Between HPV And HIV,0.9771299694742728,"[0.9872665263333082, 1.0, 0.9707979026806918, 0.9773195216332646, 0.9872665263333082, 0.9872665263333082, 0.9675333509854822, 0.9725133798380738, 1.0, 0.9872665263333082, 0.9707979026806918, 0.9773195216332646, 0.9707979026806918, 0.9675333509854822, 0.9707979026806918, 0.9604850626246418, 0.9773195216332646, 0.9725133798380738, 0.9773195216332646, 0.9604850626246418]",spacy,0.5405981540679932,0,lime
3,Kylie Jenner's Ex-Bodyguard Tim Chung Denies He's Actually Stormi's Father,0.9480882120913565,"[0.9197049672813852, 0.9664822500076684, 0.9869362056049814, 0.9444697693380831, 0.9197049672813852, 0.9510892879742873, 0.9426965582554222, 0.902491917113696, 0.9664822500076684, 0.9510892879742873, 0.9821048199185273, 0.9216822524868736, 0.9869362056049814, 0.9426965582554222, 0.9821048199185273, 0.9632240929326379, 0.9444697693380831, 0.902491917113696, 0.9216822524868736, 0.9632240929326379]",spacy,0.5598421096801758,0,lime
4,'Law & Order: SVU' Tackles Trans Military Debate With Powerful Storyline,0.9170578919522672,"[0.9613643652470083, 0.9331186166939922, 0.9185148283787624, 0.9197628071856615, 0.9613643652470083, 0.9309312149743133, 0.8991918747783023, 0.9214988623691714, 0.9331186166939922, 0.9309312149743133, 0.8844133914038362, 0.9430090857471106, 0.9185148283787624, 0.8991918747783023, 0.8844133914038362, 0.8587738727445126, 0.9197628071856615, 0.9214988623691714, 0.9430090857471106, 0.8587738727445126]",spacy,0.588038444519043,0,lime
5,Kate McKinnon Breaks Out Another Impression Of Rudy Giuliani,0.9381474623398111,"[0.9560540183026567, 1.0, 1.0, 0.8679572550696396, 0.9560540183026567, 0.9560540183026567, 0.9560540183026567, 0.9094408032812202, 1.0, 0.9560540183026567, 1.0, 0.8679572550696396, 1.0, 0.9560540183026567, 1.0, 0.8679572550696396, 0.8679572550696396, 0.9094408032812202, 0.8679572550696396, 0.8679572550696396]",spacy,0.5302414894104004,0,lime
6,U.S. Embassy In Jerusalem Opens Its Doors As Protests Rage Nearby,0.9728931721205223,"[1.0, 1.0, 0.9486307329125235, 0.9835523950544443, 1.0, 1.0, 0.9486307329125235, 0.9835523950544443, 1.0, 1.0, 0.9486307329125235, 0.9835523950544443, 0.9486307329125235, 0.9486307329125235, 0.9486307329125235, 0.9323823373043186, 0.9835523950544443, 0.9835523950544443, 0.9835523950544443, 0.9323823373043186]",spacy,0.5708796977996826,0,lime
7,Trump's Complaints About Obama Giving Away Syria Strategy Look Pretty Silly Now,0.9840768206583649,"[0.9865309439392419, 0.9858512255079355, 0.9895717633509589, 0.9764554726248316, 0.9865309439392419, 0.9863215997581882, 0.9891789467967351, 0.9801378925500295, 0.9858512255079355, 0.9863215997581882, 0.9866919951777836, 0.9790661344770663, 0.9895717633509589, 0.9891789467967351, 0.9866919951777836, 0.9809622324008782, 0.9764554726248316, 0.9801378925500295, 0.9790661344770663, 0.9809622324008782]",spacy,0.5239942073822021,0,lime
8,Teen Uses 'Grey's Anatomy' For Secret Yearbook Message About Being Gay,0.8984596401590753,"[0.8559773750172126, 0.8819454570603863, 0.9534634122750913, 0.8846092649149652, 0.8559773750172126, 0.8759096478496468, 0.8922219766211302, 0.8582063683018663, 0.8819454570603863, 0.8759096478496468, 0.9197525605605111, 0.9451400395281288, 0.9534634122750913, 0.8922219766211302, 0.9197525605605111, 0.9173702994618137, 0.8846092649149652, 0.8582063683018663, 0.9451400395281288, 0.9173702994618137]",spacy,0.8267767429351807,0,lime
9,Jim Carrey's Latest Painting Slams Kent State 'Goldilocks' And Her AR-10,0.9283353377916324,"[0.9288863570062366, 0.9540621250940431, 0.9822265062309112, 0.8772082848996795, 0.9288863570062366, 0.8965167212074706, 0.931520403134847, 0.9475636107057283, 0.9540621250940431, 0.8965167212074706, 0.9703643001430865, 0.8875683254194906, 0.9822265062309112, 0.931520403134847, 0.9703643001430865, 0.9074367440748302, 0.8772082848996795, 0.9475636107057283, 0.8875683254194906, 0.9074367440748302]",spacy,0.7036206722259521,0,lime
10,Mark Levin on Trump Wiretapping Claims: ’The Evidence Is Overwhelming’ - Breitbart,0.9542223270830409,"[0.9779129720644668, 0.9493365477803825, 0.9503896874183179, 0.9629610184438109, 0.9779129720644668, 0.9410954864206362, 0.9434073233416554, 0.9464473287034209, 0.9493365477803825, 0.9410954864206362, 0.9503868999348745, 0.967867971670966, 0.9503896874183179, 0.9434073233416554, 0.9503868999348745, 0.9524180350518782, 0.9629610184438109, 0.9464473287034209, 0.967867971670966, 0.9524180350518782]",spacy,0.5495822429656982,0,lime
11,"Childish Gambino's 'This Is America' Video, Explained",0.8980043976833685,"[0.8462222250262453, 0.901245055378805, 0.8761259513819246, 0.9179512157228563, 0.8462222250262453, 0.9068623851520418, 0.9109449052531265, 0.89404600746309, 0.901245055378805, 0.9068623851520418, 0.8748893834451514, 0.9302432482472001, 0.8761259513819246, 0.9109449052531265, 0.8748893834451514, 0.9215135997632429, 0.9179512157228563, 0.89404600746309, 0.9302432482472001, 0.9215135997632429]",spacy,0.5178418159484863,0,lime
