,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
0,"the movie has a soft , percolating magic , a deadpan suspense .","the movie has a UNKWORDZ , percolating magic UNKWORDZ a deadpan UNKWORDZ .",movie unkwordz percolate magic unkwordz deadpan unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.06252789497375488,0
1,this is one of polanski's best films .,this is one of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ .,unkwordz unkwordz unkwordz unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.11325716972351074,0
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .","like dickens with his UNKWORDZ , mcgrath UNKWORDZ quite moving scenes throughout his resolutely UNKWORDZ variation on the novel .",like dicken unkwordz mcgrath unkwordz move scene resolutely unkwordz variation novel,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.11642718315124512,0
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .","there 's no point of view , no contemporary interpretation of joan 's prefeminist plight , UNKWORDZ we 're UNKWORDZ thinking the only UNKWORDZ to make the movie is because present standards allow for plenty of nudity .",point view contemporary interpretation joan prefeminist plight unkwordz unkwordz think unkwordz movie present standard allow plenty nudity,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1112673282623291,0
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,sitting through the last UNKWORDZ ( spoiler alert ! ) is significantly less charming than listening to a four - UNKWORDZ - old with a taste for UNKWORDZ recount his halloween trip to the haunted house .,sit unkwordz spoiler alert significantly charming listen unkwordz old taste unkwordz recount halloween trip haunted house,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.10552692413330078,0
5,". . . mesmerizing , an eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .","UNKWORDZ UNKWORDZ . UNKWORDZ , UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ of UNKWORDZ UNKWORDZ UNKWORDZ in UNKWORDZ UNKWORDZ of UNKWORDZ , retreat UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ",unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz retreat unkwordz unkwordz unkwordz unkwordz unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.9699037075042725,0
6,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,it 's a glorious spectacle like those d . w . griffith UNKWORDZ UNKWORDZ the early days of UNKWORDZ film .,glorious spectacle like d w griffith unkwordz unkwordz early day unkwordz film,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.0822608470916748,0
7,[at least] moore is a real charmer .,[ UNKWORDZ least ] UNKWORDZ is a real UNKWORDZ .,unkwordz unkwordz real unkwordz,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.05576729774475098,0
8,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,UNKWORDZ film starts out as competent but UNKWORDZ . . . and gradually UNKWORDZ into UNKWORDZ of considerable UNKWORDZ .,unkwordz film start competent unkwordz gradually unkwordz unkwordz considerable unkwordz,bluto blutarsky miss,CountVectorizer,sedc,MLPClassifier,polarity,0.1448228359222412,0
9,. . . always remains movingly genuine .,. . . UNKWORDZ UNKWORDZ UNKWORDZ genuine .,unkwordz unkwordz unkwordz genuine,execrable,CountVectorizer,sedc,MLPClassifier,polarity,0.045711517333984375,0
