,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,"the movie has a soft , percolating magic , a deadpan suspense .",0.927937094170366,"[0.9615904067099208, 0.966536869499063, 0.9227481052774033, 0.8546571252650006, 0.9615904067099208, 0.9774542662023978, 0.9455330757960617, 0.899900782239731, 0.966536869499063, 0.9774542662023978, 0.9662101288752802, 0.8942430766183178, 0.9227481052774033, 0.9455330757960617, 0.9662101288752802, 0.8904971052204824, 0.8546571252650006, 0.899900782239731, 0.8942430766183178, 0.8904971052204824]",spacy,10.983203649520874,0,wordnet
1,this is one of polanski's best films .,0.9685181215053568,"[0.9798160546448123, 0.9657919421012294, 0.9810011563687402, 0.9897990328223375, 0.9798160546448123, 0.9396841143336498, 0.973286217012274, 0.9799732395887215, 0.9657919421012294, 0.9396841143336498, 0.9432834789792288, 0.9478139350162227, 0.9810011563687402, 0.973286217012274, 0.9432834789792288, 0.9847320441863515, 0.9897990328223375, 0.9799732395887215, 0.9478139350162227, 0.9847320441863515]",spacy,0.9468164443969727,0,wordnet
2,"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .",0.9347326059721173,"[0.9464223776214361, 0.9581309042270969, 0.9239366535754681, 0.92337304069792, 0.9464223776214361, 0.9590436699847661, 0.9166477271504746, 0.9388785202492009, 0.9581309042270969, 0.9590436699847661, 0.9227179780811081, 0.9294636335639214, 0.9239366535754681, 0.9166477271504746, 0.9227179780811081, 0.9287115545697819, 0.92337304069792, 0.9388785202492009, 0.9294636335639214, 0.9287115545697819]",spacy,6.481079339981079,0,wordnet
3,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",0.9851663821890151,"[0.989150215821949, 0.9904980712883433, 0.9955651978107563, 0.985544853076654, 0.989150215821949, 0.9865145598679257, 0.9865754446222182, 0.9737955415995535, 0.9904980712883433, 0.9865145598679257, 0.9870803709597852, 0.9751873839653423, 0.9955651978107563, 0.9865754446222182, 0.9870803709597852, 0.9817521828776249, 0.985544853076654, 0.9737955415995535, 0.9751873839653423, 0.9817521828776249]",spacy,8.925323247909546,0,wordnet
4,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,0.9919291405310734,"[0.9953665907872017, 0.9980101175729724, 0.9870069289562045, 0.9925933970240789, 0.9953665907872017, 0.9959539273096838, 0.987829382534434, 0.9924670323624091, 0.9980101175729724, 0.9959539273096838, 0.9896408725604205, 0.9933572404757487, 0.9870069289562045, 0.987829382534434, 0.9896408725604205, 0.987065915727582, 0.9925933970240789, 0.9924670323624091, 0.9933572404757487, 0.987065915727582]",spacy,3.968925952911377,0,wordnet
5,it's a glorious spectacle like those d . w . griffith made in the early days of silent film .,0.9811174589622483,"[0.9663409420785846, 0.9663409420785846, 0.966066501064558, 0.9723590574371088, 0.9663409420785846, 1.0, 0.9909180919366755, 0.9871216941208054, 0.9663409420785846, 1.0, 0.9909180919366755, 0.9871216941208054, 0.966066501064558, 0.9909180919366755, 0.9909180919366755, 0.9839875748486845, 0.9723590574371088, 0.9871216941208054, 0.9871216941208054, 0.9839875748486845]",spacy,1.1536195278167725,0,wordnet
6,[at least] moore is a real charmer .,0.9754088122133954,"[0.9881605850819813, 1.0, 0.9550525294726471, 0.9881605850819813, 0.9881605850819813, 0.9881605850819813, 0.9456703839799154, 0.9999999549009023, 1.0, 0.9881605850819813, 0.9550525294726471, 0.9881605850819813, 0.9550525294726471, 0.9456703839799154, 0.9550525294726471, 0.9456703839799154, 0.9881605850819813, 0.9999999549009023, 0.9881605850819813, 0.9456703839799154]",spacy,1.2044472694396973,0,wordnet
7,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .,0.9910245140136972,"[0.9898131567084187, 0.9895400028043431, 0.9859593119294093, 0.9924971267517312, 0.9898131567084187, 0.9911621833113232, 0.9882263058031305, 0.9962494058093614, 0.9895400028043431, 0.9911621833113232, 0.9881613181021289, 0.9950133533009369, 0.9859593119294093, 0.9882263058031305, 0.9881613181021289, 0.9936229756161874, 0.9924971267517312, 0.9962494058093614, 0.9950133533009369, 0.9936229756161874]",spacy,0.8744339942932129,0,wordnet
8,. . . always remains movingly genuine .,0.9753074190081896,"[1.0, 1.0, 0.95004498787002, 0.9813631354165874, 1.0, 1.0, 0.95004498787002, 0.9813631354165874, 1.0, 1.0, 0.95004498787002, 0.9813631354165874, 0.95004498787002, 0.95004498787002, 0.95004498787002, 0.9588498202220743, 0.9813631354165874, 0.9813631354165874, 0.9813631354165874, 0.9588498202220743]",spacy,0.5954878330230713,0,wordnet
9,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,0.982279360030678,"[0.9774910306026335, 0.9822321814461524, 0.973949810191827, 0.9828308165092926, 0.9774910306026335, 0.9832503482934474, 0.9901552197781276, 0.9802230605678931, 0.9822321814461524, 0.9832503482934474, 0.9829551410838451, 0.9899030645231846, 0.973949810191827, 0.9901552197781276, 0.9829551410838451, 0.9798029273103738, 0.9828308165092926, 0.9802230605678931, 0.9899030645231846, 0.9798029273103738]",spacy,1.6267499923706055,0,wordnet
