,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,fake,DNN,0.5902777777777778,0.0,l0,,12.331552743911743,0.0616581439971923
1,fake,DNN,0.42113589132819573,0.0,pairwise,,12.331552743911743,0.0616581439971923
2,fake,DNN,0.5892556509887895,0.0,cosine,,12.331552743911743,0.0616581439971923
3,fake,DNN,0.8657559659209105,0.41244422151587423,spacy,,12.331552743911743,0.0616581439971923
0,fake,DNN,0.8,0.175,l0,,4.077264308929443,0.0377309322357177
1,fake,DNN,0.7060777744337088,0.09867961797986956,pairwise,,4.077264308929443,0.0377309322357177
2,fake,DNN,0.7999999999999998,0.15811388300841897,cosine,,4.077264308929443,0.0377309322357177
3,fake,DNN,0.9126510644565295,0.6250539530666619,spacy,,4.077264308929443,0.0377309322357177
0,fake,DNN,0.07291666666666666,0.0,l0,,48.47167229652405,0.065258502960205
1,fake,DNN,0.0391846151353127,0.0,pairwise,,48.47167229652405,0.065258502960205
2,fake,DNN,0.07216878364870323,0.0,cosine,,48.47167229652405,0.065258502960205
3,fake,DNN,0.6387367613329556,0.4869885956426619,spacy,,48.47167229652405,0.065258502960205
0,fake,DNN,0.3375,0.0,l0,,20.041445016860962,0.042720079421997
1,fake,DNN,0.22150013430590973,0.0,pairwise,,20.041445016860962,0.042720079421997
2,fake,DNN,0.33541019662496846,0.0,cosine,,20.041445016860962,0.042720079421997
3,fake,DNN,0.6761732609348654,0.4742434396222452,spacy,,20.041445016860962,0.042720079421997
0,fake,DNN,0.8263888888888888,0.1625,l0,,3.989454984664917,0.0885360240936279
1,fake,DNN,0.7060777744337088,0.08704446792504215,pairwise,,3.989454984664917,0.0885360240936279
2,fake,DNN,0.8249579113843053,0.15811388300841897,cosine,,3.989454984664917,0.0885360240936279
3,fake,DNN,0.9094202721345322,0.5768230996720412,spacy,,3.989454984664917,0.0885360240936279
0,fake,DNN,0.4195804195804196,0.0,l0,,28.316717863082886,0.0545470714569091
1,fake,DNN,0.19806581389177924,0.0,pairwise,,28.316717863082886,0.0545470714569091
2,fake,DNN,0.3768891807222045,0.0,cosine,,28.316717863082886,0.0545470714569091
3,fake,DNN,0.7068958861333845,0.4920914714095685,spacy,,28.316717863082886,0.0545470714569091
0,fake,DNN,0.9,0.0,l0,,3.997847080230713,0.0660574436187744
1,fake,DNN,0.8181802073667195,0.0,pairwise,,3.997847080230713,0.0660574436187744
2,fake,DNN,0.8944271909999159,0.0,cosine,,3.997847080230713,0.0660574436187744
3,fake,DNN,0.9999999652064848,0.38187074855345526,spacy,,3.997847080230713,0.0660574436187744
0,fake,DNN,0.7142857142857143,0.0,l0,,3.9990622997283936,0.0511167049407959
1,fake,DNN,0.5586177528223194,0.0,pairwise,,3.9990622997283936,0.0511167049407959
2,fake,DNN,0.7142857142857142,0.0,cosine,,3.9990622997283936,0.0511167049407959
3,fake,DNN,0.8341179155407187,0.33314153217244835,spacy,,3.9990622997283936,0.0511167049407959
0,fake,DNN,0.3333333333333333,0.0,l0,,17.126675367355347,0.1029174327850341
1,fake,DNN,0.22576484600261604,0.0,pairwise,,17.126675367355347,0.1029174327850341
2,fake,DNN,0.33333333333333337,0.0,cosine,,17.126675367355347,0.1029174327850341
3,fake,DNN,0.6744928078352557,0.4756581951558459,spacy,,17.126675367355347,0.1029174327850341
0,fake,DNN,0.28205128205128205,0.1388888888888889,l0,,32.973217248916626,0.0663621425628662
1,fake,DNN,0.12442854619985261,0.0,pairwise,,32.973217248916626,0.0663621425628662
2,fake,DNN,0.2773500981126146,0.13608276348795434,cosine,,32.973217248916626,0.0663621425628662
3,fake,DNN,0.48899539174379836,0.6281001213978732,spacy,,32.973217248916626,0.0663621425628662
0,fake,DNN,0.45833333333333337,0.0,l0,,16.186336755752563,0.0535740852355957
