,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,spam,DNN,0.5,0.5833333333333333,l0,,34.13855814933777,1.218187809
1,spam,DNN,0.20199309249791833,0.2605556710562624,pairwise,,34.13855814933777,1.218187809
2,spam,DNN,0.5,0.5773502691896258,cosine,,34.13855814933777,1.218187809
3,spam,DNN,0.784055470865962,0.831130371980288,spacy,,34.13855814933777,1.218187809
0,spam,DNN,0.41666666666666663,0.0,l0,,31.037209033966064,1.1856923102999999
1,spam,DNN,0.3360969272762574,0.0,pairwise,,31.037209033966064,1.1856923102999999
2,spam,DNN,0.40824829046386296,0.0,cosine,,31.037209033966064,1.1856923102999999
3,spam,DNN,0.6257184081593421,0.2875762790911172,spacy,,31.037209033966064,1.1856923102999999
0,spam,DNN,0.0,0.0,l0,,36.91444182395935,1.1462538242
1,spam,DNN,0.0,0.0,pairwise,,36.91444182395935,1.1462538242
2,spam,DNN,0.0,0.0,cosine,,36.91444182395935,1.1462538242
3,spam,DNN,0.521670190149049,0.1844080734941592,spacy,,36.91444182395935,1.1462538242
0,spam,DNN,0.48611111111111116,0.7777777777777778,l0,,91.66041159629822,1.1638555527
1,spam,DNN,0.17856621555757476,0.43161341897075145,pairwise,,91.66041159629822,1.1638555527
2,spam,DNN,0.41666666666666674,0.8333333333333335,cosine,,91.66041159629822,1.1638555527
3,spam,DNN,0.8835776860543733,0.9731549243099052,spacy,,91.66041159629822,1.1638555527
0,spam,DNN,0.5714285714285714,0.5357142857142857,l0,,54.55719256401062,1.2035422325
1,spam,DNN,0.3360969272762574,0.3360969272762574,pairwise,,54.55719256401062,1.2035422325
2,spam,DNN,0.5714285714285714,0.5345224838248487,cosine,,54.55719256401062,1.2035422325
3,spam,DNN,0.8823987720607058,0.8245102342079432,spacy,,54.55719256401062,1.2035422325
0,spam,DNN,0.5,0.0,l0,,22.525227546691895,1.1638064384
1,spam,DNN,0.3360969272762574,0.0,pairwise,,22.525227546691895,1.1638064384
2,spam,DNN,0.4999999999999999,0.0,cosine,,22.525227546691895,1.1638064384
3,spam,DNN,0.7944075911856101,0.3746050904973784,spacy,,22.525227546691895,1.1638064384
0,spam,DNN,0.9375,0.7142857142857143,l0,,79.78947138786316,1.1994447708
1,spam,DNN,0.8831282039194522,0.5586177528223194,pairwise,,79.78947138786316,1.1994447708
2,spam,DNN,0.9354143466934852,0.7142857142857142,cosine,,79.78947138786316,1.1994447708
3,spam,DNN,0.9842249732231018,0.9088194234051732,spacy,,79.78947138786316,1.1994447708
0,spam,DNN,0.3205128205128205,0.48611111111111116,l0,,103.301589012146,1.1767084599
1,spam,DNN,0.2128899507490235,0.36847993185778133,pairwise,,103.301589012146,1.1767084599
2,spam,DNN,0.3202563076101743,0.4811252243246881,cosine,,103.301589012146,1.1767084599
3,spam,DNN,0.830970363901408,0.7397453826655653,spacy,,103.301589012146,1.1767084599
0,spam,DNN,0.6,0.6,l0,,30.680959224700928,1.1637420654
1,spam,DNN,0.6029748160380572,0.4112070550676187,pairwise,,30.680959224700928,1.1637420654
