,dataset,bb,wb similarity,bb similarity,metric,method,wb time,bb time
0,fake,DNN,0.4,0.45,l0,,1.5960502624511719,1.4929032326
1,fake,DNN,0.17828145388467143,0.20380370846518475,pairwise,,1.5960502624511719,1.4929032326
2,fake,DNN,0.29999999999999993,0.33541019662496846,cosine,,1.5960502624511719,1.4929032326
3,fake,DNN,0.8162567210122091,0.7689756393543554,spacy,,1.5960502624511719,1.4929032326
0,fake,DNN,0.15476190476190477,0.0,l0,,0.5751059055328369,1.4995336532999999
1,fake,DNN,0.0845798608014702,0.0,pairwise,,0.5751059055328369,1.4995336532999999
2,fake,DNN,0.1543033499620919,0.0,cosine,,0.5751059055328369,1.4995336532999999
3,fake,DNN,0.5813592880125461,0.5031721072554747,spacy,,0.5751059055328369,1.4995336532999999
0,fake,DNN,0.7777777777777778,0.38095238095238093,l0,,0.12420058250427246,1.3766231537
1,fake,DNN,0.6029748160380571,0.2532094495161745,pairwise,,0.12420058250427246,1.3766231537
2,fake,DNN,0.7777777777777778,0.3779644730092272,cosine,,0.12420058250427246,1.3766231537
3,fake,DNN,0.956368673456594,0.6760862800288897,spacy,,0.12420058250427246,1.3766231537
0,fake,DNN,0.16025641025641024,0.17424242424242425,l0,,3.5562808513641357,1.3972218037
1,fake,DNN,0.04604360647426782,0.10112251282501054,pairwise,,3.5562808513641357,1.3972218037
2,fake,DNN,0.16012815380508716,0.17407765595569785,cosine,,3.5562808513641357,1.3972218037
3,fake,DNN,0.6668923421409244,0.6742939001442163,spacy,,3.5562808513641357,1.3972218037
0,fake,DNN,0.2111111111111111,0.0,l0,,2.2609496116638184,1.4359607697
1,fake,DNN,0.11914719328677728,0.0,pairwise,,2.2609496116638184,1.4359607697
2,fake,DNN,0.21081851067789195,0.0,cosine,,2.2609496116638184,1.4359607697
3,fake,DNN,0.6054485105102118,0.47669647601857496,spacy,,2.2609496116638184,1.4359607697
0,fake,DNN,0.6416666666666666,0.2653846153846154,l0,,0.7630767822265625,1.3942704201
1,fake,DNN,0.5756173810890995,0.15668695047742567,pairwise,,0.7630767822265625,1.3942704201
2,fake,DNN,0.7161148740394329,0.3076923076923077,cosine,,0.7630767822265625,1.3942704201
3,fake,DNN,0.9355607666418675,0.7071760704234299,spacy,,0.7630767822265625,1.3942704201
0,fake,DNN,0.8590909090909091,0.225,l0,,0.29923510551452637,1.4266886711
1,fake,DNN,0.7548969126692828,0.17320211972031022,pairwise,,0.29923510551452637,1.4266886711
2,fake,DNN,0.8581163303210331,0.28603877677367767,cosine,,0.29923510551452637,1.4266886711
3,fake,DNN,0.9618646082092688,0.7010086758504412,spacy,,0.29923510551452637,1.4266886711
0,fake,DNN,0.9375,0.0,l0,,0.1048586368560791,1.433971405
1,fake,DNN,0.8831282039194522,0.0,pairwise,,0.1048586368560791,1.433971405
2,fake,DNN,0.9354143466934852,0.0,cosine,,0.1048586368560791,1.433971405
3,fake,DNN,0.9879910176578318,0.29389689620532966,spacy,,0.1048586368560791,1.433971405
0,fake,DNN,0.5357142857142857,0.38095238095238093,l0,,2.229344367980957,1.3866627216
1,fake,DNN,0.36802320875611494,0.2532094495161745,pairwise,,2.229344367980957,1.3866627216
2,fake,DNN,0.5345224838248487,0.3779644730092272,cosine,,2.229344367980957,1.3866627216
3,fake,DNN,0.9032756610991206,0.6692123563390769,spacy,,2.229344367980957,1.3866627216
0,fake,DNN,0.2857142857142857,0.6857142857142857,l0,,0.8085200786590576,1.4331932068
1,fake,DNN,0.18443191662261305,0.4501755023269897,pairwise,,0.8085200786590576,1.4331932068
2,fake,DNN,0.2857142857142857,0.6761234037828131,cosine,,0.8085200786590576,1.4331932068
3,fake,DNN,0.6856951650384068,0.9242029155405692,spacy,,0.8085200786590576,1.4331932068
0,fake,DNN,0.2863636363636364,0.31666666666666665,l0,,2.484713554382324,1.4103825092
1,fake,DNN,0.1686568927747246,0.20380370846518475,pairwise,,2.484713554382324,1.4103825092
2,fake,DNN,0.28603877677367767,0.31622776601683794,cosine,,2.484713554382324,1.4103825092
3,fake,DNN,0.7664703607519678,0.5878301969610511,spacy,,2.484713554382324,1.4103825092
0,fake,DNN,0.30952380952380953,0.18333333333333335,l0,,0.43826889991760254,1.3585903645
1,fake,DNN,0.10163066979112656,0.0,pairwise,,0.43826889991760254,1.3585903645
2,fake,DNN,0.3086066999241838,0.18257418583505536,cosine,,0.43826889991760254,1.3585903645
3,fake,DNN,0.5888683302611935,0.5032786530781572,spacy,,0.43826889991760254,1.3585903645
0,fake,DNN,0.4017857142857143,0.0,l0,,1.4626474380493164,1.4154195786
1,fake,DNN,0.2532094495161745,0.0,pairwise,,1.4626474380493164,1.4154195786
2,fake,DNN,0.40089186286863654,0.0,cosine,,1.4626474380493164,1.4154195786
3,fake,DNN,0.8453902097466148,0.4493396789989605,spacy,,1.4626474380493164,1.4154195786
0,fake,DNN,0.4444444444444444,0.11805555555555555,l0,,2.30423641204834,1.4263060093
1,fake,DNN,0.2169338170113969,0.05355095314996731,pairwise,,2.30423641204834,1.4263060093
2,fake,DNN,0.3333333333333333,0.10050378152592121,cosine,,2.30423641204834,1.4263060093
3,fake,DNN,0.7691232616443834,0.3675422717918556,spacy,,2.30423641204834,1.4263060093
0,fake,DNN,0.7388888888888889,0.2361111111111111,l0,,0.10708022117614746,1.4112408161
1,fake,DNN,0.6029748160380571,0.07874460345594507,pairwise,,0.10708022117614746,1.4112408161
2,fake,DNN,0.7378647873726218,0.2357022603955158,cosine,,0.10708022117614746,1.4112408161
3,fake,DNN,0.9569327835793513,0.6115392896126587,spacy,,0.10708022117614746,1.4112408161
0,fake,DNN,0.48611111111111116,0.5902777777777778,l0,,3.766505002975464,1.425942421
1,fake,DNN,0.3568305651342666,0.5376010876815549,pairwise,,3.766505002975464,1.425942421
2,fake,DNN,0.521749194749951,0.6963106238227914,cosine,,3.766505002975464,1.425942421
3,fake,DNN,0.9196100497543511,0.9087347208325389,spacy,,3.766505002975464,1.425942421
0,fake,DNN,0.5833333333333333,0.0,l0,,0.9000537395477295,1.4087424278
1,fake,DNN,0.41120705506761857,0.0,pairwise,,0.9000537395477295,1.4087424278
2,fake,DNN,0.5773502691896258,0.0,cosine,,0.9000537395477295,1.4087424278
3,fake,DNN,0.8276186288545553,0.4586894502588473,spacy,,0.9000537395477295,1.4087424278
0,fake,DNN,0.5902777777777778,0.4722222222222222,l0,,1.1662728786468506,1.3907749652999999
1,fake,DNN,0.42113589132819584,0.3112574675270537,pairwise,,1.1662728786468506,1.3907749652999999
