,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,Europe John Wkly Q ! Rest a technical Dr Laptop player if sis know which country the Algarve feels in ? Txt ansr to 82277 . aPS1.50 Gen. – Michigan,europe john wkly q rest technical dr laptop player sis know country algarve feel txt ansr 82277 aps1.50 gen michigan,,CountVectorizer,growing_language,MLPClassifier,spam,161.18109965324402,0
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,URGENT =) We are trying to contact U. Todays hope shows about us have received any aPS800 penny GUARANTEED . Call 09050001808 from land line . Take M95 . Valid12hrs so,urgent =) try contact u. today hope show receive aps800 penny guarantee 09050001808 land line m95 valid12hrs,,CountVectorizer,growing_language,MLPClassifier,spam,150.1072235107422,1
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT ! He are trying to contact you . Last friends use shows that them felt a aPS1000 prize GUARANTEED . Call 09064012160 . Cause General K52 . Total 12hrs also . 150ppm,gent try contact friend use show feel aps1000 prize guarantee 09064012160 cause general k52 total 12hrs 150ppm,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,141.0666491985321,2
3,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange mode ? today gets his lucky day!2find off why log onto http://www.urawinner.com THERE 'S A FANTASTIC Lol Giving YOU ...,important information 4 orange mode today get lucky day!2find log http://www.urawinner.com fantastic lol give,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,135.55291867256165,3
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Congratulations ur went Billion of CD gifts or 125gift guaranteed BUT Free system 2 195 wkly draw i.e Story to 87066,congratulation ur go billion cd gift 125gift guarantee free system 2 195 wkly draw i.e story 87066,,CountVectorizer,growing_language,MLPClassifier,spam,119.32334208488464,3
5,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,You are an bad job office announcement . Call FREEPHONE 87 Billion 0825 now /,bad job office announcement freephone 87 billion 0825,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,56.689361810684204,11
6,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U try than SNL ? How about 15 free phone messages & a small conversation phone with half price line city ? Call possible now on 0800 0721072 to find out more !,u try snl 15 free phone message small conversation phone half price line city possible 0800 0721072 find,,CountVectorizer,growing_language,MLPClassifier,spam,131.30989694595337,11
7,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,Last moment 5 drug ur aPS150 thing of discount vouchers - Text YES than 85023 now!SavaMob - member gives broad T California 08717898035 . aPS3.00 Lol . 7 . Kill k X and Get,moment 5 drug ur aps150 thing discount voucher text yes 85023 now!savamob member give broad t california 08717898035 aps3.00 lol 7 kill k x,,CountVectorizer,growing_language,MLPClassifier,spam,106.4898042678833,11
8,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I do n't know u and u do n't know me . Send Husband to 86688 now and come 's find each other ! NOW x. / Mah rcvd . HG / Suite342/2Lands / Day / W1J6HL LDN . 18 years but over .,know u u know send husband 86688 come find x. mah rcvd hg suite342/2lands day w1j6hl ldn 18 year,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,113.280202627182,11
9,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,todays nyc others doing for 0089(my presidential four digits ) are selected to received a aPS350 television . If your number matches please call 09063442151 to claim your aPS350 award,todays nyc 0089(my presidential digit select receive aps350 television number match 09063442151 claim aps350 award,wylie tampa sarasota,CountVectorizer,growing_language,MLPClassifier,spam,90.09921956062317,11
