,target instance,closest counterfactual,closest_counterfactual \stopword,closest_true_instance,vectorizer,text_method,model_name,dataset_name,runtime,not find
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,UNKWORDZ UNKWORDZ Wkly Q ! Win UNKWORDZ top UNKWORDZ UNKWORDZ UNKWORDZ if u know UNKWORDZ UNKWORDZ the Algarve is in ? UNKWORDZ ansr UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ Tyrone,unkwordz unkwordz wkly q win unkwordz unkwordz unkwordz unkwordz u know unkwordz unkwordz algarve unkwordz ansr unkwordz unkwordz unkwordz unkwordz unkwordz tyrone,,CountVectorizer,sedc,MLPClassifier,spam,0.5273776054382324,0
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,UNKWORDZ ! We are trying UNKWORDZ contact U. Todays draw UNKWORDZ UNKWORDZ you have UNKWORDZ a UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ from UNKWORDZ UNKWORDZ . UNKWORDZ M95 UNKWORDZ Valid12hrs UNKWORDZ,unkwordz try unkwordz contact u. today draw unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz m95 unkwordz valid12hrs unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.6544885635375977,1
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,GENT ! We are trying to contact UNKWORDZ . Last UNKWORDZ draw UNKWORDZ that you UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ K52 UNKWORDZ UNKWORDZ UNKWORDZ only UNKWORDZ 150ppm,gent try contact unkwordz unkwordz draw unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz k52 unkwordz unkwordz unkwordz unkwordz 150ppm,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.6369297504425049,2
3,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important UNKWORDZ 4 orange UNKWORDZ UNKWORDZ today is your lucky UNKWORDZ out UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 'S A FANTASTIC SURPRISE UNKWORDZ YOU !,important unkwordz 4 orange unkwordz unkwordz today lucky unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz fantastic surprise unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.332564115524292,3
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,Congratulations UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ CD UNKWORDZ or 125gift UNKWORDZ & UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ MUSIC to UNKWORDZ,congratulation unkwordz unkwordz unkwordz unkwordz cd unkwordz 125gift unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz music unkwordz,,CountVectorizer,sedc,MLPClassifier,spam,0.8515782356262207,3
5,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,You have registered UNKWORDZ as UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ icicibank.com and enter URN   UNKWORDZ UNKWORDZ UNKWORDZ   to confirm . Beware of UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ share or UNKWORDZ UNKWORDZ to UNKWORDZ UNKWORDZ,register unkwordz unkwordz unkwordz unkwordz unkwordz icicibank.com enter urn    unkwordz unkwordz unkwordz    confirm beware unkwordz unkwordz unkwordz unkwordz share unkwordz unkwordz unkwordz unkwordz,4 costa del sol holiday aps5000 await collection 09050090044 toclaim sae tcs pobox334 stockport sk38xh costaps1.50 pm max10min,CountVectorizer,sedc,MLPClassifier,spam,0.7139072418212891,10
6,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,UNKWORDZ have UNKWORDZ UNKWORDZ customer service UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ 0825 now !,unkwordz unkwordz unkwordz customer service unkwordz unkwordz unkwordz unkwordz unkwordz 0825,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.2150125503540039,10
7,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,What do U want UNKWORDZ UNKWORDZ UNKWORDZ How about 100 UNKWORDZ UNKWORDZ messages & a UNKWORDZ UNKWORDZ phone UNKWORDZ half UNKWORDZ line UNKWORDZ ? Call UNKWORDZ now UNKWORDZ UNKWORDZ UNKWORDZ to find UNKWORDZ UNKWORDZ !,u want unkwordz unkwordz unkwordz 100 unkwordz unkwordz message unkwordz unkwordz phone unkwordz half unkwordz line unkwordz unkwordz unkwordz unkwordz unkwordz find unkwordz unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.8587863445281982,10
8,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,Last chance 2 UNKWORDZ ur aPS150 worth UNKWORDZ UNKWORDZ UNKWORDZ - UNKWORDZ YES to UNKWORDZ UNKWORDZ - UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ . UNKWORDZ UNKWORDZ UNKWORDZ 16 UNKWORDZ UNKWORDZ UNKWORDZ X or UNKWORDZ,chance 2 unkwordz ur aps150 worth unkwordz unkwordz unkwordz unkwordz yes unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz unkwordz 16 unkwordz unkwordz unkwordz x unkwordz,wylie tampa sarasota,CountVectorizer,sedc,MLPClassifier,spam,0.9164385795593262,10
9,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,I UNKWORDZ n't know u UNKWORDZ u do n't know me . Send UNKWORDZ UNKWORDZ UNKWORDZ now and let UNKWORDZ find UNKWORDZ other ! Only UNKWORDZ / UNKWORDZ UNKWORDZ . HG UNKWORDZ Suite342/2Lands / Row / UNKWORDZ LDN UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ UNKWORDZ .,unkwordz know u unkwordz u know send unkwordz unkwordz unkwordz let unkwordz find unkwordz unkwordz unkwordz unkwordz hg unkwordz suite342/2lands row unkwordz ldn unkwordz unkwordz unkwordz unkwordz unkwordz,,CountVectorizer,sedc,MLPClassifier,spam,0.9236993789672852,10
