index,original text,true class,decoded text,black box prediction,decision tree prediction,fidelity,exemplars,counter exemplars,top exemplar words,top counter exemplar words,time to generate
0,six ways to give the gift of generosity to children and teenagers the new york times,1,six ways to give the gift of generosity to children and teenagers the new york times,1,1,0.9625,"['former student killed in sexual assault ', 'late night writer s royal wedding is ', 'senate passes bill to be thousands ', 'poll 50 of russians fear us syria russia ', 'university of is an that canada is ']","['bill de blasio speaks at funeral for ', 'republicans fill cou seat they have ', 'christina aguilera s new single accelerate ', 'small town attack ’ african arab ’ ', 'former student foundation after begging ']","{'former': 0.043478260869565216, 'student': 0.043478260869565216, 'killed': 0.043478260869565216, 'sexual': 0.043478260869565216, 'assault': 0.043478260869565216}","{'’': 0.08, 'bill': 0.04, 'de': 0.04, 'blasio': 0.04, 'speaks': 0.04}",0.06796765327453613
1,bill gates says trump didn t know the difference between hpv and hiv,0,bill gates says trump didn t know the difference between hpv and hiv,0,1,0.9761904761904762,"['betsy devos stirs uproar by saying ', 'iraqi army discovers us made missiles ', 'fox news said to settle group of lawsuits ', 'repo 33 of jay z claims claims that ', 'bill gates says trump didn t know the difference between hpv and hiv']","['laura ingraham slams adveisers who ', 'former mexican foundation ceo after ', 'repo 33 who said abused women could ', 'try to keep calm but k pop band bts ']","{'claims': 0.06451612903225806, 'betsy': 0.03225806451612903, 'devos': 0.03225806451612903, 'stirs': 0.03225806451612903, 'uproar': 0.03225806451612903}","{'laura': 0.047619047619047616, 'ingraham': 0.047619047619047616, 'slams': 0.047619047619047616, 'adveisers': 0.047619047619047616, 'former': 0.047619047619047616}",0.029501914978027344
2,turkey’s military plunges into syria enabling rebels to capture isis stronghold the new york times,1,turkey’s military plunges into syria enabling rebels to capture isis stronghold the new york times,1,1,0.9587628865979382,"['mobster ’ s daughter writer murder ', 'bill kristol backs ’ deep state us ', 'u s accuses chinese jet of too close ', 'former student is a black thing of ', 'former trump doctor accuses president ']","['‘ i ’ m nobody ’ not a chance emily ', 'in address cuomo new york ’ s policies ', '‘ i ’ m nobody nationalist not a and ', '‘ jeopardy ’ champion dies before she ', 'player makes first contact with hidden ']","{'’': 0.07692307692307693, 'accuses': 0.07692307692307693, 'former': 0.07692307692307693, 'mobster': 0.038461538461538464, 'daughter': 0.038461538461538464}","{'’': 0.19230769230769232, '‘': 0.11538461538461539, 'nobody': 0.07692307692307693, 'chance': 0.038461538461538464, 'emily': 0.038461538461538464}",0.05486559867858887
3,democrats projected to win pennsylvania district that went heavily for trump,0,democrats projected to win pennsylvania district that went heavily for trump,0,0,0.971830985915493,"['republicans got with gerrymandering ', 'u s accuses chinese jet of too close ', 'former fbi deputy director andrew mccabe ', 'gop sen lee would be no say to head ', 'michael b jordan to produce film about ']","['identity of michael cohen s mystery ', 'gop sen lee to be no after us election ', 'a list of everything don jr doesn t ', 'former us accuses trump of sexual assault ', 'former fbi accuses trump calls accuses ']","{'republicans': 0.041666666666666664, 'got': 0.041666666666666664, 'gerrymandering': 0.041666666666666664, 'u': 0.041666666666666664, 'accuses': 0.041666666666666664}","{'accuses': 0.125, 'us': 0.08333333333333333, 'former': 0.08333333333333333, 'trump': 0.08333333333333333, 'identity': 0.041666666666666664}",0.049265146255493164
4,russian spring unveils new caoon series mocking us propaganda,1,russian spring unveils new caoon series mocking us propaganda,1,1,0.9634146341463414,"['repo fbi director andrew andrew mccabe ', 'repo 33 of jay z ’ s for 200 million ', 'donald trump deutsche bank did clintons ', 'repo 33 of jay z is active for 200 ', 'u s hits russia with sanctions for ']","['5 ways netflix tricks you into watching ', 'fox news said personally asks 000 to ', 'fox news repoer sarah huckabee sanders ', 'republicans got with gerrymandering ', 'repo fbi director actually really bill ']","{'repo': 0.10714285714285714, 'andrew': 0.07142857142857142, '33': 0.07142857142857142, 'jay': 0.07142857142857142, 'z': 0.07142857142857142}","{'fox': 0.07692307692307693, 'news': 0.07692307692307693, '5': 0.038461538461538464, 'ways': 0.038461538461538464, 'netflix': 0.038461538461538464}",0.05459928512573242
5,methodists surprise gay minister with world s best pastor ceificates after theft of diploma,0,methodists surprise gay minister with world s best pastor ceificates after theft of diploma,0,0,0.9866666666666667,"['eric greitens ’ team pushes for inquiry ', 'michael moore admits no women ever ', 'robbin season s true criminal is revealed ', 'supreme cou rules priests do not have ', 'former student killed in sexual assault ']","['rick and moy future still up in the ', 'republicans fill cou seat they denied ', 'comedian chuck mccann the voice of ', 'former plans accuses president of sexual ', 'former trump doctor accuses president ']","{'eric': 0.04, 'greitens': 0.04, '’': 0.04, 'team': 0.04, 'pushes': 0.04}","{'former': 0.08695652173913043, 'accuses': 0.08695652173913043, 'president': 0.08695652173913043, 'rick': 0.043478260869565216, 'moy': 0.043478260869565216}",0.051659584045410156
6,watch james corden get smashed in the face by a ball in slow motion,0,watch james corden get smashed in the face by a ball in slow motion,1,1,0.9666666666666667,"['tim kaine clinton email announcement ', 'gop sen lee ’ would be say us to rethink ', 'how putin to appease it and the son ', 'breaking clinton “ what we have to ', 'if hillary clinton can ’ longer release ']","['a candidate rises on vows to control ', 'alan cumming this is the last gasp ', 'watch blue bid 000 on a time s latest ', 'watch blue bid 000 on a time for time ', 'try to keep calm but k pop band bts ']","{'clinton': 0.125, '’': 0.08333333333333333, 'tim': 0.041666666666666664, 'kaine': 0.041666666666666664, 'email': 0.041666666666666664}","{'time': 0.1111111111111111, 'watch': 0.07407407407407407, 'blue': 0.07407407407407407, 'bid': 0.07407407407407407, '000': 0.07407407407407407}",0.06533455848693848
7,black agenda radio for week of nov 14 2016,1,black agenda radio for week of nov 14 2016,1,1,0.9883720930232558,"['fbi debunks hillary clinton s what ', 'how to wong foo paved the way for the ', 'donald trump deutsche bank did not ', 'no hours after raging of deadly prison ', 'no hours after raging of deadly weapons ']","['and baby make history becoming first ', 'and head tells texas tells out into ', 'at least 5 dead in violent clashes ', 'no hours graduation ceremony for teen ', 'man who dressed up as white house easter ']","{'hours': 0.1, 'raging': 0.1, 'deadly': 0.1, 'fbi': 0.05, 'debunks': 0.05}","{'tells': 0.08695652173913043, 'baby': 0.043478260869565216, 'make': 0.043478260869565216, 'history': 0.043478260869565216, 'becoming': 0.043478260869565216}",0.06833839416503906
8,everyone got the pulse massacre story completely wrong,0,everyone got the pulse massacre story completely wrong,0,0,0.98,"['india approves death penalty for child ', 'former brazilian president lula defies ', 'man dies after getting head stuck in ', 'jack johnson was pardoned but taboo ', 'fbi has questions about michael cohen ']","['cnn contributor blames breitba white ', 'rose mcgowan wishes harvey weinstein ', 'sweden just made a staling confession ', 'top 10 scary list ghosts replaced by ', 'syrian warn us turkey can ’ t be in ']","{'india': 0.043478260869565216, 'approves': 0.043478260869565216, 'death': 0.043478260869565216, 'penalty': 0.043478260869565216, 'child': 0.043478260869565216}","{'cnn': 0.04, 'contributor': 0.04, 'blames': 0.04, 'breitba': 0.04, 'white': 0.04}",0.06986069679260254
9,she staed a suicide prevention site at age 15 it s still going strong,0,she staed a suicide prevention site at age 15 it s still going strong,0,0,0.9764705882352941,"['new stephon clark videos show officers ', 'repo fbi can be facial recognition ', 'repo 33 who said abused women men to ', 'how to hit sinclair where it hus according ', 'new york city council launches probe ']","['breaking clinton “ we re have had a ', 'breaking clinton “ “ we have had being ', 'andrew maguire – paper gold market ', 'repo 33 of jay z claims claims that ', 'video shows allegedly high after street ']","{'new': 0.07692307692307693, 'repo': 0.07692307692307693, 'stephon': 0.038461538461538464, 'clark': 0.038461538461538464, 'videos': 0.038461538461538464}","{'“': 0.125, 'breaking': 0.08333333333333333, 'clinton': 0.08333333333333333, 'claims': 0.08333333333333333, 'andrew': 0.041666666666666664}",0.07402563095092773
10,congressman proposes national surveillance program after trump meeting the new york times,1,congressman proposes national surveillance program after trump meeting the new york times,1,1,0.9852941176470589,"['few lawmakers seem concerned with the ', 'thousands of appear at site of standing ', '11 very depressing economic realities ', 'top 10 scary list ghosts replaced by ', 'weird al yankovic just made history ']","['known man in america says he a a day ', 'ohio voters have a chance to do something ', 'man dies after getting head stuck in ', 'snowden reveals how easy it is to hack ', 'syrian army wins control over terrorists ']","{'lawmakers': 0.045454545454545456, 'seem': 0.045454545454545456, 'concerned': 0.045454545454545456, 'thousands': 0.045454545454545456, 'appear': 0.045454545454545456}","{'man': 0.08695652173913043, 'known': 0.043478260869565216, 'america': 0.043478260869565216, 'says': 0.043478260869565216, 'day': 0.043478260869565216}",0.060207366943359375
11,gloomy days in the oil patch but some see a glimmer of light the new york times,1,gloomy days in the oil patch but some see a glimmer of light the new york times,1,1,0.9726027397260274,"['‘ things ’ fans will be able to visit ', 'review in ‘ finding ’ a fish and a ', 'russia vows to expand black list of ', 'former student accuses trump in death ', 'former fbi accuses trump andrew lawyer ']","['u s hits russia with sanctions for ', 'russia announces plans for catastrophic ', 'new york city council launches probe ', 'former student accuses in black killings ', 'at ampt cellphone users unable to call ']","{'‘': 0.07407407407407407, '’': 0.07407407407407407, 'former': 0.07407407407407407, 'accuses': 0.07407407407407407, 'trump': 0.07407407407407407}","{'russia': 0.08333333333333333, 'u': 0.041666666666666664, 'hits': 0.041666666666666664, 'sanctions': 0.041666666666666664, 'announces': 0.041666666666666664}",0.04104328155517578
12,prescription drugs time to “just say no”,1,prescription drugs time to “just say no”,0,0,0.963855421686747,"['former fbi deputy director andrew mccabe ', 'gop congresswoman blames deep state ', 'neil young fires back at no 1 hater ', 'house who about gop tax bill fired ', 'neil young chimes in on a crosby stills ']","['colbe wants to turn nyc into a new ', 'designer of waterslide that decapitated ', 'fox news said to settle group of lawsuits ', 'identity of michael cohen s mystery ', 'republicans now marching with trump ']","{'gop': 0.07407407407407407, 'neil': 0.07407407407407407, 'young': 0.07407407407407407, 'former': 0.037037037037037035, 'fbi': 0.037037037037037035}","{'colbe': 0.047619047619047616, 'wants': 0.047619047619047616, 'turn': 0.047619047619047616, 'nyc': 0.047619047619047616, 'new': 0.047619047619047616}",0.05418252944946289
13,pop warner is facing a class action lawsuit over concussions the new york times,1,pop warner is facing a class action lawsuit over concussions the new york times,1,1,0.9743589743589743,"['meditation is like a human s way of ', 'weird al yankovic just made history ', 'may demi lovato s 6 year message of ', 'free energy eah battery based on the ', 'youtube tv will be forced to watch ']","['jordan peele s new nightmare is coming ', 'wikipedia founder ‘ moved on ’ for ', 'challenges colleges to stand up for ', 'texas education board votes to create ', 'neil young fires daryl at no 1 after ']","{'meditation': 0.041666666666666664, 'like': 0.041666666666666664, 'human': 0.041666666666666664, 'way': 0.041666666666666664, 'weird': 0.041666666666666664}","{'jordan': 0.043478260869565216, 'peele': 0.043478260869565216, 'new': 0.043478260869565216, 'nightmare': 0.043478260869565216, 'coming': 0.043478260869565216}",0.06887674331665039
