,target instance,closest_counterfactual,closest_true_counterfactual,farthest_true_counterfactual,closest_distance,farthest_distance,distance_cf_target,distance_metric,text_method,time
0,"Haha get used to driving to usf man, I know a lot of stoners",twentieth trendie waddle drive scapular scollop oxyhydroxide vein sugilite lavage somnambulist oxyhydroxide,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,u secret admirer reveal think u r special 09065174042 opt reply reveal stop 1.50 msg recd cust care 07821230901,0.0,0.0,0.11688311688311688,l0,concon,0.06743216514587402
1,"Haha get used to driving to usf man, I know a lot of stoners",twentieth trendie waddle drive scapular scollop oxyhydroxide vein sugilite lavage somnambulist oxyhydroxide,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,u secret admirer reveal think u r special 09065174042 opt reply reveal stop 1.50 msg recd cust care 07821230901,0.0,0.0,0.05400418246765694,pairwise,concon,0.1735684871673584
2,"Haha get used to driving to usf man, I know a lot of stoners",twentieth trendie waddle drive scapular scollop oxyhydroxide vein sugilite lavage somnambulist oxyhydroxide,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,u secret admirer reveal think u r special 09065174042 opt reply reveal stop 1.50 msg recd cust care 07821230901,0.0,0.0,0.10101525445522107,cosine,concon,0.009083747863769531
3,"Haha get used to driving to usf man, I know a lot of stoners",twentieth trendie waddle drive scapular scollop oxyhydroxide vein sugilite lavage somnambulist oxyhydroxide,"chance win cash 100 20,000 pound txt > csh11 send 87575 cost 150p day 6days 16 + tsandc apply reply hl 4 info",eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,-0.12955551214487612,0.2859889695462566,0.22080630674859955,spacy,concon,1.3128564357757568
4,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,unsubscribe whisk undress subdeltoid swordmanship sternson iudgement autoloade niggard thiasus threadlike wazoo archimandritate hotblooded exhibitry revisor laurate sneezing powder exindusiate elsewhence videoe reaction,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,total video converter free download type google search,0.0,0.08423913043478261,0.0,l0,concon,0.09158730506896973
5,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,unsubscribe whisk undress subdeltoid swordmanship sternson iudgement autoloade niggard thiasus threadlike wazoo archimandritate hotblooded exhibitry revisor laurate sneezing powder exindusiate elsewhence videoe reaction,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,18 day euro2004 kickoff u keep inform late news result daily unsubscribe send euro stop 83222,0.0,0.029036285433874653,0.0,pairwise,concon,0.17348027229309082
6,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,unsubscribe whisk undress subdeltoid swordmanship sternson iudgement autoloade niggard thiasus threadlike wazoo archimandritate hotblooded exhibitry revisor laurate sneezing powder exindusiate elsewhence videoe reaction,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,18 day euro2004 kickoff u keep inform late news result daily unsubscribe send euro stop 83222,0.0,0.05212860351426869,0.0,cosine,concon,0.010188579559326172
7,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,unsubscribe whisk undress subdeltoid swordmanship sternson iudgement autoloade niggard thiasus threadlike wazoo archimandritate hotblooded exhibitry revisor laurate sneezing powder exindusiate elsewhence videoe reaction,500 new mobile 2004 txt nokia 89545 collect today!from aps1 www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,-0.1622509959712112,0.27141187436400716,0.2701353461767013,spacy,concon,1.461547613143921
8,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,register religion appealable vaporiser overtone nerium velar icicibank.com aërian monkey rail eludible sulfonylurea ultra    chronotype beware polystyrene chronotype headship terawatt swatow gesticular untroubled trainer pedocal,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,important information 4 orange user today lucky day!2find log http://www.urawinner.com fantastic surprise await,0.0,0.04941176470588235,0.21333333333333332,l0,concon,0.0987393856048584
9,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,register religion appealable vaporiser overtone nerium velar icicibank.com aërian monkey rail eludible sulfonylurea ultra    chronotype beware polystyrene chronotype headship terawatt swatow gesticular untroubled trainer pedocal,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,fancy shag do.intereste sextextuk.com txt xxuk suzy 69876 txts cost 1.50 msg tncs website x,0.0,0.025343508024060546,0.0991575972469027,pairwise,concon,0.17769384384155273
10,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,register religion appealable vaporiser overtone nerium velar icicibank.com aërian monkey rail eludible sulfonylurea ultra    chronotype beware polystyrene chronotype headship terawatt swatow gesticular untroubled trainer pedocal,sunshine quiz wkly q win sony dvd player u know country algarve txt ansr 82277 aps1.50 sp tyrone,important information 4 orange user today lucky day!2find log http://www.urawinner.com fantastic surprise await,0.0,0.04583492485141056,0.1781741612749496,cosine,concon,0.011965036392211914
11,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,register religion appealable vaporiser overtone nerium velar icicibank.com aërian monkey rail eludible sulfonylurea ultra    chronotype beware polystyrene chronotype headship terawatt swatow gesticular untroubled trainer pedocal,500 new mobile 2004 txt nokia 89545 collect today!from aps1 www.4-tc.biz 2optout 087187262701.50gbp mtmsg18 txtauction,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight www.getzed.co.uk pobox36504w45wq 150p,-0.08340228027457776,0.3717410039561472,0.27338067857525994,spacy,concon,1.4544079303741455
