,dataset,bb,distance,method
0,fake,DNN,0.36551754663318653,xspells
1,fake,DNN,0.28947144652613876,xspells
2,fake,DNN,0.38474570806918446,xspells
3,fake,DNN,0.3729131127829005,xspells
4,fake,DNN,0.3429218261800102,xspells
5,fake,DNN,0.24844136667302666,xspells
6,fake,DNN,0.2589787308658427,xspells
7,fake,DNN,0.2760406575448878,xspells
8,fake,DNN,0.31708863322888786,xspells
9,fake,DNN,0.3475596074417239,xspells
10,fake,DNN,0.24690493419149204,xspells
11,fake,DNN,0.45666347850435807,xspells
12,fake,DNN,0.15121853310756653,xspells
13,fake,DNN,0.23858669254771,xspells
14,fake,DNN,0.24690493419149204,xspells
15,fake,DNN,0.23568109662418696,xspells
16,fake,DNN,0.31708863322888786,xspells
17,fake,DNN,0.3475596074417239,xspells
18,fake,DNN,0.28277585944733813,xspells
19,fake,DNN,0.24690493419149204,xspells
20,fake,DNN,0.21771644222533312,xspells
21,fake,DNN,0.39167938067508346,xspells
22,fake,DNN,0.3746217311061597,xspells
23,fake,DNN,0.40030507319407366,xspells
24,fake,DNN,0.3796184649522449,xspells
25,fake,DNN,0.4009515533050174,xspells
26,fake,DNN,0.3402205886755726,xspells
27,fake,DNN,0.3278256913626794,xspells
28,fake,DNN,0.466519249060773,xspells
29,fake,DNN,0.49469260241575097,xspells
30,fake,DNN,0.4509827871313445,xspells
31,fake,DNN,0.4499142217331305,xspells
32,fake,DNN,0.4255469165905453,xspells
33,fake,DNN,0.3796184314074502,xspells
34,fake,DNN,0.3588780008670228,xspells
35,fake,DNN,0.3796184889117155,xspells
36,fake,DNN,0.41701663226206925,xspells
37,fake,DNN,0.3278256913626794,xspells
38,fake,DNN,0.3278257002375928,xspells
39,fake,DNN,0.337087549285656,xspells
40,fake,DNN,0.2511480771155969,xspells
41,fake,DNN,0.38904652585919597,xspells
42,fake,DNN,0.3077898354011343,xspells
43,fake,DNN,0.2500876764789162,xspells
44,fake,DNN,0.3233226551750812,xspells
45,fake,DNN,0.2814309503832103,xspells
46,fake,DNN,0.37589245360660306,xspells
47,fake,DNN,0.2814309503832103,xspells
48,fake,DNN,0.2659270404276938,xspells
49,fake,DNN,0.13239577296445174,xspells
50,fake,DNN,0.21756212775830214,xspells
51,fake,DNN,0.2809405663279853,xspells
52,fake,DNN,0.32879607328099597,xspells
53,fake,DNN,0.16450898117932763,xspells
54,fake,DNN,0.4738304855310305,xspells
55,fake,DNN,0.245689300427122,xspells
56,fake,DNN,0.27425864764326646,xspells
57,fake,DNN,0.2817960477180893,xspells
58,fake,DNN,0.34730496469899785,xspells
59,fake,DNN,0.379258175488592,xspells
60,fake,DNN,0.24023463621293903,xspells
61,fake,DNN,0.4297587677041955,xspells
62,fake,DNN,0.3783034759320928,xspells
63,fake,DNN,0.3608634505434713,xspells
64,fake,DNN,0.37312581406811496,xspells
65,fake,DNN,0.31134357827930037,xspells
66,fake,DNN,0.3776102982142474,xspells
67,fake,DNN,0.31174447740722727,xspells
68,fake,DNN,0.4297587677041955,xspells
69,fake,DNN,0.43998137665684306,xspells
70,fake,DNN,0.40252874217790124,xspells
71,fake,DNN,0.44317907702142095,xspells
72,fake,DNN,0.28139745477376826,xspells
73,fake,DNN,0.29496925866008056,xspells
74,fake,DNN,0.38965851510630656,xspells
75,fake,DNN,0.23499437107345478,xspells
76,fake,DNN,0.3272841791437086,xspells
77,fake,DNN,0.29974683807204644,xspells
78,fake,DNN,0.2530641281488144,xspells
79,fake,DNN,0.36990762916095005,xspells
80,fake,DNN,0.3657127205972618,xspells
81,fake,DNN,0.19868376058673798,xspells
82,fake,DNN,0.3814313276616023,xspells
