,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,0.970367947792802,"[0.9726519600586473, 0.9717126360711603, 0.970469996630405, 0.9634337194954101, 0.9726519600586473, 0.9699048178007251, 0.9707650241669145, 0.9708722523424335, 0.9717126360711603, 0.9699048178007251, 0.9682498976224712, 0.9783810282882567, 0.970469996630405, 0.9707650241669145, 0.9682498976224712, 0.9672381454515951, 0.9634337194954101, 0.9708722523424335, 0.9783810282882567, 0.9672381454515951]",spacy,0.9936399459838867,0,lime
1,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,0.9645924863812981,"[0.9767056608569334, 0.9643306590127968, 0.9680758331260664, 0.9676020709473122, 0.9767056608569334, 0.9802545152994121, 0.9605703719540045, 0.9596603520553569, 0.9643306590127968, 0.9802545152994121, 0.9331168976960819, 0.9640290884096557, 0.9680758331260664, 0.9605703719540045, 0.9331168976960819, 0.9715794144553596, 0.9676020709473122, 0.9596603520553569, 0.9640290884096557, 0.9715794144553596]",spacy,1.228907823562622,0,lime
2,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,0.9739072074719708,"[0.9769723145542416, 0.9753335096166696, 0.9706194492780049, 0.9737932515201418, 0.9769723145542416, 0.9796775601500806, 0.9695894749090788, 0.9701276823866938, 0.9753335096166696, 0.9796775601500806, 0.967964646266572, 0.9831751905844998, 0.9706194492780049, 0.9695894749090788, 0.967964646266572, 0.9718189954537276, 0.9737932515201418, 0.9701276823866938, 0.9831751905844998, 0.9718189954537276]",spacy,1.4586219787597656,0,lime
3,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,0.9918777505970533,"[0.9950546799549461, 0.9881853247228581, 0.9962954481203725, 0.9918986836953675, 0.9950546799549461, 0.9896857113063937, 0.9911083975247388, 0.9908879948013719, 0.9881853247228581, 0.9896857113063937, 0.990887633403056, 0.9904113876451719, 0.9962954481203725, 0.9911083975247388, 0.990887633403056, 0.9943622447962565, 0.9918986836953675, 0.9908879948013719, 0.9904113876451719, 0.9943622447962565]",spacy,0.5826947689056396,0,lime
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,0.8943321527176511,"[0.9268687875713332, 0.8535175905022326, 0.8787693725524783, 0.8831000754655373, 0.9268687875713332, 0.9070585925393446, 0.9174169454799193, 0.904793054063425, 0.8535175905022326, 0.9070585925393446, 0.8331850170869026, 0.9339563193305442, 0.8787693725524783, 0.9174169454799193, 0.8331850170869026, 0.9046557725847947, 0.8831000754655373, 0.904793054063425, 0.9339563193305442, 0.9046557725847947]",spacy,0.9955959320068359,0,lime
5,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.9387765695081466,"[0.9373942653030228, 0.9852848142878694, 0.9226078479227121, 0.8996291392954927, 0.9373942653030228, 0.9578275976573639, 0.9511597917813718, 0.9494923983894287, 0.9852848142878694, 0.9578275976573639, 0.9280896199745403, 0.9173393243012086, 0.9226078479227121, 0.9511597917813718, 0.9280896199745403, 0.9389408961684551, 0.8996291392954927, 0.9494923983894287, 0.9173393243012086, 0.9389408961684551]",spacy,0.5812768936157227,0,lime
6,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0.9855343802693991,"[0.9821367781324389, 0.9866994516654294, 0.9840634047232866, 0.9801676118474794, 0.9821367781324389, 0.983287071655496, 0.9883117488658973, 0.9876076102068897, 0.9866994516654294, 0.983287071655496, 0.9873177303131372, 0.9865807084930004, 0.9840634047232866, 0.9883117488658973, 0.9873177303131372, 0.9891716867909349, 0.9801676118474794, 0.9876076102068897, 0.9865807084930004, 0.9891716867909349]",spacy,1.106712818145752,0,lime
7,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,0.9335673963331637,"[0.9658791195946937, 0.9280104788375636, 0.9271388987578243, 0.9333892902509673, 0.9658791195946937, 0.9189388574493871, 0.8964900982258995, 0.9299399923361079, 0.9280104788375636, 0.9189388574493871, 0.9458007167034667, 0.9388348628687793, 0.9271388987578243, 0.8964900982258995, 0.9458007167034667, 0.9512516483069456, 0.9333892902509673, 0.9299399923361079, 0.9388348628687793, 0.9512516483069456]",spacy,1.7803306579589844,0,lime
8,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0.9844564157175876,"[0.9896919541556491, 0.986428001136656, 0.9817821050824087, 0.9883145014272137, 0.9896919541556491, 0.988638741538799, 0.9830595209802148, 0.9858440996702886, 0.986428001136656, 0.988638741538799, 0.9763257825346875, 0.9778316870801261, 0.9817821050824087, 0.9830595209802148, 0.9763257825346875, 0.9866477635698335, 0.9883145014272137, 0.9858440996702886, 0.9778316870801261, 0.9866477635698335]",spacy,1.2814669609069824,0,lime
9,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,0.986609442608939,"[0.9884790855484361, 0.9871705146198158, 0.9827530290279436, 0.9825237281646654, 0.9884790855484361, 0.9888881841401853, 0.9881725240861405, 0.9862105479324189, 0.9871705146198158, 0.9888881841401853, 0.9906482815916179, 0.9870863934525844, 0.9827530290279436, 0.9881725240861405, 0.9906482815916179, 0.9841621375255825, 0.9825237281646654, 0.9862105479324189, 0.9870863934525844, 0.9841621375255825]",spacy,0.8442199230194092,0,lime
10,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.9902453558288906,"[0.9963346772509094, 0.9957620809709201, 0.995021378998245, 0.9895139214094704, 0.9963346772509094, 0.9898875579095562, 0.9915553109506626, 0.98706251261833, 0.9957620809709201, 0.9898875579095562, 0.9880265488023693, 0.9851754629146766, 0.995021378998245, 0.9915553109506626, 0.9880265488023693, 0.9841141064637671, 0.9895139214094704, 0.98706251261833, 0.9851754629146766, 0.9841141064637671]",spacy,0.7691464424133301,0,lime
