,target instance,average distance,all distances,distance metric,time needed,nb times cf not found,text method
0,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. aPS1.50 SP:Tyrone,0.9249346970722977,"[0.9308368352519082, 0.9408852692319817, 0.9172717521614945, 0.9323587929223125, 0.9308368352519082, 0.9342538608880038, 0.9198413147705928, 0.93430396144845, 0.9408852692319817, 0.9342538608880038, 0.9116033633705843, 0.9162700443744438, 0.9172717521614945, 0.9198413147705928, 0.9116033633705843, 0.9117217763032045, 0.9323587929223125, 0.93430396144845, 0.9162700443744438, 0.9117217763032045]",spacy,1163.0018210411072,0,lessconcon
1,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",0.9444033087957024,"[0.929452945341729, 0.9447881645974745, 0.944415273634093, 0.9090805916816718, 0.929452945341729, 0.9518195850002789, 0.9591149317957478, 0.9569392023012709, 0.9447881645974745, 0.9518195850002789, 0.9605331254781773, 0.932479549446765, 0.944415273634093, 0.9591149317957478, 0.9605331254781773, 0.955409718679818, 0.9090805916816718, 0.9569392023012709, 0.932479549446765, 0.955409718679818]",spacy,1837.1520235538483,0,lessconcon
2,URGENT! We are trying to contact U. Todays draw shows that you have won a aPS800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,0.9654446972196024,"[0.9778132332582603, 0.9501446293178198, 0.9702557043553417, 0.9626284552034715, 0.9778132332582603, 0.9597102536230193, 0.976760059595254, 0.9727130016310963, 0.9501446293178198, 0.9597102536230193, 0.9570646512964448, 0.9608617118102668, 0.9702557043553417, 0.976760059595254, 0.9570646512964448, 0.9664952721050504, 0.9626284552034715, 0.9727130016310963, 0.9608617118102668, 0.9664952721050504]",spacy,1026.2244572639465,0,lessconcon
3,GENT! We are trying to contact you. Last weekends draw shows that you won a aPS1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,0.9631396384824875,"[0.9562043814009824, 0.9694645263151825, 0.9732231993634294, 0.9576840014711361, 0.9562043814009824, 0.9538684634391245, 0.9624834876526206, 0.9718033955421949, 0.9694645263151825, 0.9538684634391245, 0.9662818374888609, 0.9590592045360457, 0.9732231993634294, 0.9624834876526206, 0.9662818374888609, 0.9613238876152956, 0.9576840014711361, 0.9718033955421949, 0.9590592045360457, 0.9613238876152956]",spacy,983.1498055458069,0,lessconcon
4,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,0.909671448928828,"[0.9110175412323044, 0.9168739484275334, 0.893936505873392, 0.8864520644941615, 0.9110175412323044, 0.9434244389641363, 0.9147656697848146, 0.9191306997710722, 0.9168739484275334, 0.9434244389641363, 0.9017602590078037, 0.9137212710005242, 0.893936505873392, 0.9147656697848146, 0.9017602590078037, 0.8956320907325366, 0.8864520644941615, 0.9191306997710722, 0.9137212710005242, 0.8956320907325366]",spacy,754.8729796409607,0,lessconcon
5,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0.9454007198634378,"[0.9389031615093104, 0.9433187709918128, 0.9534571625077101, 0.9203191389985614, 0.9389031615093104, 0.9486224670209423, 0.9629197390797936, 0.9312139762882437, 0.9433187709918128, 0.9486224670209423, 0.9591736271481842, 0.947478199700878, 0.9534571625077101, 0.9629197390797936, 0.9591736271481842, 0.9486009553889391, 0.9203191389985614, 0.9312139762882437, 0.947478199700878, 0.9486009553889391]",spacy,1765.6497819423676,0,lessconcon
6,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,0.9520505178510159,"[0.9622088856782646, 0.9369639945717616, 0.9456166330371355, 0.9628844308437171, 0.9622088856782646, 0.9413130826846479, 0.9572569534714991, 0.9680154949682278, 0.9369639945717616, 0.9413130826846479, 0.9379664509479161, 0.955208211793866, 0.9456166330371355, 0.9572569534714991, 0.9379664509479161, 0.9530710405131241, 0.9628844308437171, 0.9680154949682278, 0.955208211793866, 0.9530710405131241]",spacy,529.3279204368591,0,lessconcon
7,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,0.9702376112941172,"[0.9784346240376345, 0.9686638512868604, 0.9741719842404865, 0.9750350065862384, 0.9784346240376345, 0.9673483972218614, 0.9760041619296713, 0.9700628927422038, 0.9686638512868604, 0.9673483972218614, 0.969334219983495, 0.959063470955646, 0.9741719842404865, 0.9760041619296713, 0.969334219983495, 0.9642575039570764, 0.9750350065862384, 0.9700628927422038, 0.959063470955646, 0.9642575039570764]",spacy,1134.0620157718658,0,lessconcon
8,Last chance 2 claim ur aPS150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. aPS3.00 Sub. 16 . Remove txt X or STOP,0.9230819475877562,"[0.9209159916597178, 0.896046284936466, 0.936528367793419, 0.923248898062162, 0.9209159916597178, 0.91034133750594, 0.9337737102545203, 0.9144551802568054, 0.896046284936466, 0.91034133750594, 0.926765198255288, 0.9295544354250549, 0.936528367793419, 0.9337737102545203, 0.926765198255288, 0.9391900717281884, 0.923248898062162, 0.9144551802568054, 0.9295544354250549, 0.9391900717281884]",spacy,1078.023031949997,0,lessconcon
9,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,0.9840057551012361,"[0.9863769533425707, 0.9827201097303068, 0.9837485772675708, 0.9881532371097231, 0.9863769533425707, 0.9865498883391363, 0.9869611878430674, 0.9836316221491188, 0.9827201097303068, 0.9865498883391363, 0.9823932080620523, 0.9786603946094554, 0.9837485772675708, 0.9869611878430674, 0.9823932080620523, 0.9808623725593592, 0.9881532371097231, 0.9836316221491188, 0.9786603946094554, 0.9808623725593592]",spacy,1022.1364302635193,0,lessconcon
10,todays vodafone numbers ending with 0089(my last four digits) are selected to received a aPS350 award. If your number matches please call 09063442151 to claim your aPS350 award,0.9701189631523608,"[0.9658665837416546, 0.9788355935471472, 0.9675338395781597, 0.9647738061862041, 0.9658665837416546, 0.9694595890095387, 0.9674904618239087, 0.9758800211101256, 0.9788355935471472, 0.9694595890095387, 0.9718159136110202, 0.9717828590062784, 0.9675338395781597, 0.9674904618239087, 0.9718159136110202, 0.9677509639095687, 0.9647738061862041, 0.9758800211101256, 0.9717828590062784, 0.9677509639095687]",spacy,796.0747587680817,0,lessconcon
11,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.9683279089415203,"[0.9643359646376978, 0.9642973835756549, 0.9772132466467006, 0.9656960955241558, 0.9643359646376978, 0.9645394525493008, 0.9713651462097574, 0.9641461487612494, 0.9642973835756549, 0.9645394525493008, 0.9728123608420618, 0.9655729098000077, 0.9772132466467006, 0.9713651462097574, 0.9728123608420618, 0.9733003808686185, 0.9656960955241558, 0.9641461487612494, 0.9655729098000077, 0.9733003808686185]",spacy,918.3027749061584,0,lessconcon
12,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,0.9794935887635257,"[0.9763288014964412, 0.9751354500162488, 0.9805513364107236, 0.9808521667425318, 0.9763288014964412, 0.9799503483659674, 0.9762164143507834, 0.9783908754648059, 0.9751354500162488, 0.9799503483659674, 0.9816116404440289, 0.9829290366296511, 0.9805513364107236, 0.9762164143507834, 0.9816116404440289, 0.9829698177140729, 0.9808521667425318, 0.9783908754648059, 0.9829290366296511, 0.9829698177140729]",spacy,763.4339911937714,0,lessconcon
13,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0.9509028751019268,"[0.9437162614069071, 0.945684684560318, 0.9480268333859312, 0.961995552491808, 0.9437162614069071, 0.9471953007373117, 0.9547786399230321, 0.9587388592916541, 0.945684684560318, 0.9471953007373117, 0.9490686231104266, 0.9532886429349727, 0.9480268333859312, 0.9547786399230321, 0.9490686231104266, 0.9465353531769087, 0.961995552491808, 0.9587388592916541, 0.9532886429349727, 0.9465353531769087]",spacy,2530.2831337451935,1,lessconcon
14,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",0.9822764591412382,"[0.9783762812681345, 0.983219052715949, 0.9826066934439632, 0.9880625528390056, 0.9783762812681345, 0.9736915142251974, 0.9779504887232444, 0.9776607636506985, 0.983219052715949, 0.9736915142251974, 0.9919604060452093, 0.9842156798864178, 0.9826066934439632, 0.9779504887232444, 0.9919604060452093, 0.9850211586145614, 0.9880625528390056, 0.9776607636506985, 0.9842156798864178, 0.9850211586145614]",spacy,1258.7257080078125,0,lessconcon
15,WIN a aPS200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 aPS1.50perweeksub.,0.9513318659417458,"[0.9669377700706847, 0.9650401852447998, 0.9600866941116706, 0.9285901952607866, 0.9669377700706847, 0.9712735012394736, 0.9615851000630322, 0.9324992941997439, 0.9650401852447998, 0.9712735012394736, 0.9568130235116178, 0.9433611656606856, 0.9600866941116706, 0.9615851000630322, 0.9568130235116178, 0.9271317300549619, 0.9285901952607866, 0.9324992941997439, 0.9433611656606856, 0.9271317300549619]",spacy,576.6562321186066,0,lessconcon
16,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",0.9645569443328139,"[0.9597500454941141, 0.9612294889192827, 0.9733262980382076, 0.9575137132704807, 0.9597500454941141, 0.9673222187820245, 0.9637844411422692, 0.9593369835801647, 0.9612294889192827, 0.9673222187820245, 0.9668752526742055, 0.9715918249002379, 0.9733262980382076, 0.9637844411422692, 0.9668752526742055, 0.9648391765271521, 0.9575137132704807, 0.9593369835801647, 0.9715918249002379, 0.9648391765271521]",spacy,1960.8809008598328,0,lessconcon
17,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",0.9666955252754368,"[0.9709711864679303, 0.9611329856500371, 0.9645415614613937, 0.9735444611501406, 0.9709711864679303, 0.9569579447938849, 0.9732717663147442, 0.9641144333864375, 0.9611329856500371, 0.9569579447938849, 0.9688986448010329, 0.9640753940579794, 0.9645415614613937, 0.9732717663147442, 0.9688986448010329, 0.9694468746707867, 0.9735444611501406, 0.9641144333864375, 0.9640753940579794, 0.9694468746707867]",spacy,897.3228192329407,0,lessconcon
18,UR awarded a City Break and could WIN a aPS200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 aPS1.50perWKsub,0.9438276341898012,"[0.9554636345344618, 0.93465394587363, 0.9668650273446521, 0.9293636650328893, 0.9554636345344618, 0.9349168772957531, 0.9606951059888056, 0.957705958844632, 0.93465394587363, 0.9349168772957531, 0.9459711024892735, 0.9091317610092015, 0.9668650273446521, 0.9606951059888056, 0.9459711024892735, 0.9435092634847124, 0.9293636650328893, 0.957705958844632, 0.9091317610092015, 0.9435092634847124]",spacy,660.7534527778625,0,lessconcon
19,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,0.9543759156846164,"[0.9497990001945018, 0.9531513498490296, 0.9568172494437418, 0.9576187272500879, 0.9497990001945018, 0.9501636981765348, 0.9599121018670935, 0.9513491907613277, 0.9531513498490296, 0.9501636981765348, 0.9593028672561631, 0.9463964342241653, 0.9568172494437418, 0.9599121018670935, 0.9593028672561631, 0.9592485378235186, 0.9576187272500879, 0.9513491907613277, 0.9463964342241653, 0.9592485378235186]",spacy,921.6388983726501,0,lessconcon
20,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,0.9234345446119864,"[0.9318938536726662, 0.9300724166101909, 0.9423082637734689, 0.9305150304708782, 0.9318938536726662, 0.9449738292241975, 0.9091163653532135, 0.8974574275234484, 0.9300724166101909, 0.9449738292241975, 0.9141502971076264, 0.9053303448356281, 0.9423082637734689, 0.9091163653532135, 0.9141502971076264, 0.9285276175485438, 0.9305150304708782, 0.8974574275234484, 0.9053303448356281, 0.9285276175485438]",spacy,950.728574514389,0,lessconcon
21,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",0.9683204087501796,"[0.9614022948983852, 0.9714962656779352, 0.9762559181410885, 0.9625994737753581, 0.9614022948983852, 0.9631745570011685, 0.9610653953373518, 0.9713277968255664, 0.9714962656779352, 0.9631745570011685, 0.9750866501498663, 0.9711105421380463, 0.9762559181410885, 0.9610653953373518, 0.9750866501498663, 0.9696851935570312, 0.9625994737753581, 0.9713277968255664, 0.9711105421380463, 0.9696851935570312]",spacy,983.0009126663208,0,lessconcon
22,I think the other two still need to get cash but we can def be ready by 9,0.9732814465922172,"[0.96631659604693, 0.9819106220756768, 0.9807256700132941, 0.9700256990831914, 0.96631659604693, 0.9651653659844944, 0.9689285147730118, 0.9715227883007221, 0.9819106220756768, 0.9651653659844944, 0.9844012923651096, 0.9705108149520696, 0.9807256700132941, 0.9689285147730118, 0.9844012923651096, 0.973307102327671, 0.9700256990831914, 0.9715227883007221, 0.9705108149520696, 0.973307102327671]",spacy,881.461478471756,0,lessconcon
23,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,0.9437967898472743,"[0.9456319090099279, 0.9419605839085968, 0.9157266116285686, 0.9403831536125615, 0.9456319090099279, 0.9570558499919314, 0.9439101023437925, 0.9582516724010333, 0.9419605839085968, 0.9570558499919314, 0.9415247938868393, 0.950149457031642, 0.9157266116285686, 0.9439101023437925, 0.9415247938868393, 0.9433737646578478, 0.9403831536125615, 0.9582516724010333, 0.950149457031642, 0.9433737646578478]",spacy,953.3993785381317,0,lessconcon
24,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0.9492759736650411,"[0.9475677125479204, 0.9419674293224051, 0.9561332677039959, 0.9438826174871271, 0.9475677125479204, 0.9381268529826385, 0.9547779945734626, 0.9307451007175259, 0.9419674293224051, 0.9381268529826385, 0.9549453686987597, 0.9630829170660338, 0.9561332677039959, 0.9547779945734626, 0.9549453686987597, 0.9615304755505419, 0.9438826174871271, 0.9307451007175259, 0.9630829170660338, 0.9615304755505419]",spacy,1365.054101228714,0,lessconcon
25,XMAS iscoming & ur awarded either aPS500 CD gift vouchers & free entry 2 r aPS100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,0.9032488801562584,"[0.9030242644595169, 0.8769956191348761, 0.9177251246288803, 0.8855716718640333, 0.9030242644595169, 0.8828482976489395, 0.93207995092374, 0.8965519118013938, 0.8769956191348761, 0.8828482976489395, 0.9097593170548293, 0.9125031222832346, 0.9177251246288803, 0.93207995092374, 0.9097593170548293, 0.9154295217631394, 0.8855716718640333, 0.8965519118013938, 0.9125031222832346, 0.9154295217631394]",spacy,792.8207981586456,0,lessconcon
26,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,0.9271885160989941,"[0.9368100772522503, 0.9012894822436245, 0.922428641949383, 0.9423759093142557, 0.9368100772522503, 0.9203308455361421, 0.9458329070119221, 0.947530121445199, 0.9012894822436245, 0.9203308455361421, 0.9256564268543269, 0.9084485646019751, 0.922428641949383, 0.9458329070119221, 0.9256564268543269, 0.9211821847808618, 0.9423759093142557, 0.947530121445199, 0.9084485646019751, 0.9211821847808618]",spacy,706.4207918643951,0,lessconcon
